,1231
2016-02-16 07:00:00,489.0
2016-02-16 08:00:00,905.0
2016-02-16 09:00:00,1153.0
2016-02-16 10:00:00,984.0
2016-02-16 11:00:00,1010.0
2016-02-16 12:00:00,1104.0
2016-02-16 13:00:00,1235.0
2016-02-16 14:00:00,1117.0
2016-02-16 15:00:00,897.0
2016-02-16 16:00:00,778.0
2016-02-16 17:00:00,849.0
2016-02-16 18:00:00,1162.0
2016-02-16 19:00:00,1229.0
2016-02-16 20:00:00,1187.0
2016-02-16 21:00:00,1282.0
2016-02-16 22:00:00,930.0
2016-02-16 23:00:00,793.0
2016-02-17 00:00:00,488.0
2016-02-17 01:00:00,271.0
2016-02-17 02:00:00,150.0
2016-02-17 03:00:00,90.0
2016-02-17 04:00:00,97.0
2016-02-17 05:00:00,126.0
2016-02-17 06:00:00,291.0
2016-02-17 07:00:00,521.0
2016-02-17 08:00:00,813.0
2016-02-17 09:00:00,947.0
2016-02-17 10:00:00,901.0
2016-02-17 11:00:00,1070.0
2016-02-17 12:00:00,1081.0
2016-02-17 13:00:00,1172.0
2016-02-17 14:00:00,1158.0
2016-02-17 15:00:00,1091.0
2016-02-17 16:00:00,840.0
2016-02-17 17:00:00,908.0
2016-02-17 18:00:00,1075.0
2016-02-17 19:00:00,1382.0
2016-02-17 20:00:00,1429.0
2016-02-17 21:00:00,1351.0
2016-02-17 22:00:00,1192.0
2016-02-17 23:00:00,933.0
2016-02-18 00:00:00,576.0
2016-02-18 01:00:00,287.0
2016-02-18 02:00:00,204.0
2016-02-18 03:00:00,128.0
2016-02-18 04:00:00,102.0
2016-02-18 05:00:00,112.0
2016-02-18 06:00:00,306.0
2016-02-18 07:00:00,544.0
2016-02-18 08:00:00,839.0
2016-02-18 09:00:00,970.0
2016-02-18 10:00:00,957.0
2016-02-18 11:00:00,1088.0
2016-02-18 12:00:00,1146.0
2016-02-18 13:00:00,1151.0
2016-02-18 14:00:00,1135.0
2016-02-18 15:00:00,1002.0
2016-02-18 16:00:00,806.0
2016-02-18 17:00:00,884.0
2016-02-18 18:00:00,1118.0
2016-02-18 19:00:00,1097.0
2016-02-18 20:00:00,1257.0
2016-02-18 21:00:00,1363.0
2016-02-18 22:00:00,1041.0
2016-02-18 23:00:00,998.0
2016-02-19 00:00:00,732.0
2016-02-19 01:00:00,407.0
2016-02-19 02:00:00,239.0
2016-02-19 03:00:00,159.0
2016-02-19 04:00:00,135.0
2016-02-19 05:00:00,156.0
2016-02-19 06:00:00,319.0
2016-02-19 07:00:00,497.0
2016-02-19 08:00:00,800.0
2016-02-19 09:00:00,904.0
2016-02-19 10:00:00,833.0
2016-02-19 11:00:00,956.0
2016-02-19 12:00:00,1097.0
2016-02-19 13:00:00,1122.0
2016-02-19 14:00:00,1133.0
2016-02-19 15:00:00,955.0
2016-02-19 16:00:00,742.0
2016-02-19 17:00:00,796.0
2016-02-19 18:00:00,958.0
2016-02-19 19:00:00,1128.0
2016-02-19 20:00:00,1304.0
2016-02-19 21:00:00,1166.0
2016-02-19 22:00:00,1122.0
2016-02-19 23:00:00,1008.0
2016-02-20 00:00:00,804.0
2016-02-20 01:00:00,572.0
2016-02-20 02:00:00,431.0
2016-02-20 03:00:00,393.0
2016-02-20 04:00:00,276.0
2016-02-20 05:00:00,148.0
2016-02-20 06:00:00,178.0
2016-02-20 07:00:00,179.0
2016-02-20 08:00:00,238.0
2016-02-20 09:00:00,424.0
2016-02-20 10:00:00,610.0
2016-02-20 11:00:00,801.0
2016-02-20 12:00:00,862.0
2016-02-20 13:00:00,907.0
2016-02-20 14:00:00,842.0
2016-02-20 15:00:00,758.0
2016-02-20 16:00:00,879.0
2016-02-20 17:00:00,871.0
2016-02-20 18:00:00,1091.0
2016-02-20 19:00:00,1108.0
2016-02-20 20:00:00,863.0
2016-02-20 21:00:00,881.0
2016-02-20 22:00:00,994.0
2016-02-20 23:00:00,1016.0
2016-02-21 00:00:00,891.0
2016-02-21 01:00:00,782.0
2016-02-21 02:00:00,565.0
2016-02-21 03:00:00,468.0
2016-02-21 04:00:00,309.0
2016-02-21 05:00:00,177.0
2016-02-21 06:00:00,121.0
2016-02-21 07:00:00,135.0
2016-02-21 08:00:00,259.0
2016-02-21 09:00:00,396.0
2016-02-21 10:00:00,543.0
2016-02-21 11:00:00,701.0
2016-02-21 12:00:00,761.0
2016-02-21 13:00:00,720.0
2016-02-21 14:00:00,741.0
2016-02-21 15:00:00,664.0
2016-02-21 16:00:00,781.0
2016-02-21 17:00:00,832.0
2016-02-21 18:00:00,754.0
2016-02-21 19:00:00,703.0
2016-02-21 20:00:00,653.0
2016-02-21 21:00:00,639.0
2016-02-21 22:00:00,517.0
2016-02-21 23:00:00,308.0
2016-02-22 00:00:00,222.0
2016-02-22 01:00:00,121.0
2016-02-22 02:00:00,78.0
2016-02-22 03:00:00,49.0
2016-02-22 04:00:00,61.0
2016-02-22 05:00:00,125.0
2016-02-22 06:00:00,311.0
2016-02-22 07:00:00,507.0
2016-02-22 08:00:00,910.0
2016-02-22 09:00:00,953.0
2016-02-22 10:00:00,784.0
2016-02-22 11:00:00,864.0
2016-02-22 12:00:00,941.0
2016-02-22 13:00:00,925.0
2016-02-22 14:00:00,896.0
2016-02-22 15:00:00,908.0
2016-02-22 16:00:00,870.0
2016-02-22 17:00:00,993.0
2016-02-22 18:00:00,1257.0
2016-02-22 19:00:00,1342.0
2016-02-22 20:00:00,1257.0
2016-02-22 21:00:00,1146.0
2016-02-22 22:00:00,1078.0
2016-02-22 23:00:00,675.0
2016-02-23 00:00:00,514.0
2016-02-23 01:00:00,281.0
2016-02-23 02:00:00,115.0
2016-02-23 03:00:00,78.0
2016-02-23 04:00:00,73.0
2016-02-23 05:00:00,108.0
2016-02-23 06:00:00,304.0
2016-02-23 07:00:00,589.0
2016-02-23 08:00:00,949.0
2016-02-23 09:00:00,1074.0
2016-02-23 10:00:00,1013.0
2016-02-23 11:00:00,1093.0
2016-02-23 12:00:00,1215.0
2016-02-23 13:00:00,1192.0
2016-02-23 14:00:00,1192.0
2016-02-23 15:00:00,1022.0
2016-02-23 16:00:00,822.0
2016-02-23 17:00:00,836.0
2016-02-23 18:00:00,884.0
2016-02-23 19:00:00,993.0
2016-02-23 20:00:00,1053.0
2016-02-23 21:00:00,1083.0
2016-02-23 22:00:00,862.0
2016-02-23 23:00:00,801.0
2016-02-24 00:00:00,501.0
2016-02-24 01:00:00,282.0
2016-02-24 02:00:00,167.0
2016-02-24 03:00:00,110.0
2016-02-24 04:00:00,91.0
2016-02-24 05:00:00,104.0
2016-02-24 06:00:00,381.0
2016-02-24 07:00:00,693.0
2016-02-24 08:00:00,1091.0
2016-02-24 09:00:00,1151.0
2016-02-24 10:00:00,1016.0
2016-02-24 11:00:00,1187.0
2016-02-24 12:00:00,1209.0
2016-02-24 13:00:00,1147.0
2016-02-24 14:00:00,1062.0
2016-02-24 15:00:00,943.0
2016-02-24 16:00:00,845.0
2016-02-24 17:00:00,829.0
2016-02-24 18:00:00,1044.0
2016-02-24 19:00:00,1073.0
2016-02-24 20:00:00,1239.0
2016-02-24 21:00:00,1302.0
2016-02-24 22:00:00,1121.0
2016-02-24 23:00:00,816.0
2016-02-25 00:00:00,490.0
2016-02-25 01:00:00,249.0
2016-02-25 02:00:00,173.0
2016-02-25 03:00:00,98.0
2016-02-25 04:00:00,87.0
2016-02-25 05:00:00,131.0
2016-02-25 06:00:00,311.0
2016-02-25 07:00:00,623.0
2016-02-25 08:00:00,877.0
2016-02-25 09:00:00,991.0
2016-02-25 10:00:00,1012.0
2016-02-25 11:00:00,1032.0
2016-02-25 12:00:00,1068.0
2016-02-25 13:00:00,1166.0
2016-02-25 14:00:00,1208.0
2016-02-25 15:00:00,1036.0
2016-02-25 16:00:00,744.0
2016-02-25 17:00:00,838.0
2016-02-25 18:00:00,985.0
2016-02-25 19:00:00,1054.0
2016-02-25 20:00:00,1362.0
2016-02-25 21:00:00,1210.0
2016-02-25 22:00:00,1005.0
2016-02-25 23:00:00,1020.0
2016-02-26 00:00:00,758.0
2016-02-26 01:00:00,423.0
2016-02-26 02:00:00,256.0
2016-02-26 03:00:00,164.0
2016-02-26 04:00:00,160.0
2016-02-26 05:00:00,151.0
2016-02-26 06:00:00,354.0
2016-02-26 07:00:00,510.0
2016-02-26 08:00:00,767.0
2016-02-26 09:00:00,920.0
2016-02-26 10:00:00,944.0
2016-02-26 11:00:00,960.0
2016-02-26 12:00:00,981.0
2016-02-26 13:00:00,986.0
2016-02-26 14:00:00,1163.0
2016-02-26 15:00:00,908.0
2016-02-26 16:00:00,649.0
2016-02-26 17:00:00,685.0
2016-02-26 18:00:00,843.0
2016-02-26 19:00:00,934.0
2016-02-26 20:00:00,1225.0
2016-02-26 21:00:00,1141.0
2016-02-26 22:00:00,1202.0
2016-02-26 23:00:00,943.0
2016-02-27 00:00:00,862.0
2016-02-27 01:00:00,716.0
2016-02-27 02:00:00,421.0
2016-02-27 03:00:00,381.0
2016-02-27 04:00:00,322.0
2016-02-27 05:00:00,152.0
2016-02-27 06:00:00,156.0
2016-02-27 07:00:00,230.0
2016-02-27 08:00:00,319.0
2016-02-27 09:00:00,462.0
2016-02-27 10:00:00,644.0
2016-02-27 11:00:00,769.0
2016-02-27 12:00:00,854.0
2016-02-27 13:00:00,886.0
2016-02-27 14:00:00,834.0
2016-02-27 15:00:00,862.0
2016-02-27 16:00:00,850.0
2016-02-27 17:00:00,884.0
2016-02-27 18:00:00,1075.0
2016-02-27 19:00:00,1065.0
2016-02-27 20:00:00,914.0
2016-02-27 21:00:00,848.0
2016-02-27 22:00:00,1094.0
2016-02-27 23:00:00,973.0
2016-02-28 00:00:00,836.0
2016-02-28 01:00:00,740.0
2016-02-28 02:00:00,585.0
2016-02-28 03:00:00,497.0
2016-02-28 04:00:00,433.0
2016-02-28 05:00:00,161.0
2016-02-28 06:00:00,132.0
2016-02-28 07:00:00,154.0
2016-02-28 08:00:00,250.0
2016-02-28 09:00:00,373.0
2016-02-28 10:00:00,547.0
2016-02-28 11:00:00,638.0
2016-02-28 12:00:00,780.0
2016-02-28 13:00:00,637.0
2016-02-28 14:00:00,729.0
2016-02-28 15:00:00,715.0
2016-02-28 16:00:00,727.0
2016-02-28 17:00:00,796.0
2016-02-28 18:00:00,773.0
2016-02-28 19:00:00,727.0
2016-02-28 20:00:00,553.0
2016-02-28 21:00:00,514.0
2016-02-28 22:00:00,505.0
2016-02-28 23:00:00,304.0
2016-02-29 00:00:00,292.0
2016-02-29 01:00:00,148.0
2016-02-29 02:00:00,98.0
2016-02-29 03:00:00,48.0
2016-02-29 04:00:00,65.0
2016-02-29 05:00:00,101.0
2016-02-29 06:00:00,306.0
2016-02-29 07:00:00,501.0
2016-02-29 08:00:00,695.0
2016-02-29 09:00:00,827.0
2016-02-29 10:00:00,779.0
2016-02-29 11:00:00,933.0
2016-02-29 12:00:00,884.0
2016-02-29 13:00:00,893.0
2016-02-29 14:00:00,899.0
2016-02-29 15:00:00,862.0
2016-02-29 16:00:00,829.0
2016-02-29 17:00:00,1043.0
2016-02-29 18:00:00,1272.0
2016-02-29 19:00:00,1255.0
2016-02-29 20:00:00,1275.0
2016-02-29 21:00:00,1151.0
2016-02-29 22:00:00,910.0
2016-02-29 23:00:00,566.0
