,1231
2016-05-08 21:00:00,794.0
2016-05-08 22:00:00,510.0
2016-05-08 23:00:00,421.0
2016-05-09 00:00:00,260.0
2016-05-09 01:00:00,142.0
2016-05-09 02:00:00,75.0
2016-05-09 03:00:00,63.0
2016-05-09 04:00:00,64.0
2016-05-09 05:00:00,130.0
2016-05-09 06:00:00,317.0
2016-05-09 07:00:00,518.0
2016-05-09 08:00:00,717.0
2016-05-09 09:00:00,870.0
2016-05-09 10:00:00,750.0
2016-05-09 11:00:00,875.0
2016-05-09 12:00:00,879.0
2016-05-09 13:00:00,861.0
2016-05-09 14:00:00,965.0
2016-05-09 15:00:00,891.0
2016-05-09 16:00:00,827.0
2016-05-09 17:00:00,866.0
2016-05-09 18:00:00,1158.0
2016-05-09 19:00:00,1176.0
2016-05-09 20:00:00,1164.0
2016-05-09 21:00:00,953.0
2016-05-09 22:00:00,948.0
2016-05-09 23:00:00,608.0
2016-05-10 00:00:00,374.0
2016-05-10 01:00:00,226.0
2016-05-10 02:00:00,127.0
2016-05-10 03:00:00,82.0
2016-05-10 04:00:00,79.0
2016-05-10 05:00:00,125.0
2016-05-10 06:00:00,322.0
2016-05-10 07:00:00,557.0
2016-05-10 08:00:00,761.0
2016-05-10 09:00:00,993.0
2016-05-10 10:00:00,763.0
2016-05-10 11:00:00,913.0
2016-05-10 12:00:00,1053.0
2016-05-10 13:00:00,1045.0
2016-05-10 14:00:00,1078.0
2016-05-10 15:00:00,981.0
2016-05-10 16:00:00,710.0
2016-05-10 17:00:00,767.0
2016-05-10 18:00:00,1037.0
2016-05-10 19:00:00,1214.0
2016-05-10 20:00:00,1190.0
2016-05-10 21:00:00,902.0
2016-05-10 22:00:00,720.0
2016-05-10 23:00:00,757.0
2016-05-11 00:00:00,491.0
2016-05-11 01:00:00,227.0
2016-05-11 02:00:00,162.0
2016-05-11 03:00:00,85.0
2016-05-11 04:00:00,87.0
2016-05-11 05:00:00,123.0
2016-05-11 06:00:00,334.0
2016-05-11 07:00:00,592.0
2016-05-11 08:00:00,827.0
2016-05-11 09:00:00,934.0
2016-05-11 10:00:00,938.0
2016-05-11 11:00:00,993.0
2016-05-11 12:00:00,985.0
2016-05-11 13:00:00,1001.0
2016-05-11 14:00:00,1024.0
2016-05-11 15:00:00,918.0
2016-05-11 16:00:00,658.0
2016-05-11 17:00:00,615.0
2016-05-11 18:00:00,795.0
2016-05-11 19:00:00,1067.0
2016-05-11 20:00:00,1243.0
2016-05-11 21:00:00,1151.0
2016-05-11 22:00:00,1098.0
2016-05-11 23:00:00,861.0
2016-05-12 00:00:00,557.0
2016-05-12 01:00:00,314.0
2016-05-12 02:00:00,178.0
2016-05-12 03:00:00,138.0
2016-05-12 04:00:00,123.0
2016-05-12 05:00:00,157.0
2016-05-12 06:00:00,318.0
2016-05-12 07:00:00,590.0
2016-05-12 08:00:00,883.0
2016-05-12 09:00:00,990.0
2016-05-12 10:00:00,894.0
2016-05-12 11:00:00,898.0
2016-05-12 12:00:00,992.0
2016-05-12 13:00:00,1000.0
2016-05-12 14:00:00,968.0
2016-05-12 15:00:00,759.0
2016-05-12 16:00:00,565.0
2016-05-12 17:00:00,596.0
2016-05-12 18:00:00,858.0
2016-05-12 19:00:00,1029.0
2016-05-12 20:00:00,1101.0
2016-05-12 21:00:00,751.0
2016-05-12 22:00:00,580.0
2016-05-12 23:00:00,605.0
2016-05-13 00:00:00,657.0
2016-05-13 01:00:00,411.0
2016-05-13 02:00:00,266.0
2016-05-13 03:00:00,167.0
2016-05-13 04:00:00,152.0
2016-05-13 05:00:00,189.0
2016-05-13 06:00:00,315.0
2016-05-13 07:00:00,514.0
2016-05-13 08:00:00,703.0
2016-05-13 09:00:00,861.0
2016-05-13 10:00:00,768.0
2016-05-13 11:00:00,863.0
2016-05-13 12:00:00,821.0
2016-05-13 13:00:00,704.0
2016-05-13 14:00:00,669.0
2016-05-13 15:00:00,604.0
2016-05-13 16:00:00,447.0
2016-05-13 17:00:00,463.0
2016-05-13 18:00:00,590.0
2016-05-13 19:00:00,797.0
2016-05-13 20:00:00,1054.0
2016-05-13 21:00:00,938.0
2016-05-13 22:00:00,1030.0
2016-05-13 23:00:00,926.0
2016-05-14 00:00:00,749.0
2016-05-14 01:00:00,572.0
2016-05-14 02:00:00,433.0
2016-05-14 03:00:00,376.0
2016-05-14 04:00:00,278.0
2016-05-14 05:00:00,134.0
2016-05-14 06:00:00,203.0
2016-05-14 07:00:00,222.0
2016-05-14 08:00:00,392.0
2016-05-14 09:00:00,578.0
2016-05-14 10:00:00,667.0
2016-05-14 11:00:00,880.0
2016-05-14 12:00:00,913.0
2016-05-14 13:00:00,819.0
2016-05-14 14:00:00,840.0
2016-05-14 15:00:00,823.0
2016-05-14 16:00:00,697.0
2016-05-14 17:00:00,690.0
2016-05-14 18:00:00,783.0
2016-05-14 19:00:00,811.0
2016-05-14 20:00:00,903.0
2016-05-14 21:00:00,849.0
2016-05-14 22:00:00,995.0
2016-05-14 23:00:00,936.0
2016-05-15 00:00:00,858.0
2016-05-15 01:00:00,699.0
2016-05-15 02:00:00,593.0
2016-05-15 03:00:00,431.0
2016-05-15 04:00:00,324.0
2016-05-15 05:00:00,177.0
2016-05-15 06:00:00,144.0
2016-05-15 07:00:00,215.0
2016-05-15 08:00:00,322.0
2016-05-15 09:00:00,556.0
2016-05-15 10:00:00,628.0
2016-05-15 11:00:00,850.0
2016-05-15 12:00:00,906.0
2016-05-15 13:00:00,810.0
2016-05-15 14:00:00,864.0
2016-05-15 15:00:00,811.0
2016-05-15 16:00:00,701.0
2016-05-15 17:00:00,673.0
2016-05-15 18:00:00,833.0
2016-05-15 19:00:00,928.0
2016-05-15 20:00:00,861.0
2016-05-15 21:00:00,713.0
2016-05-15 22:00:00,709.0
2016-05-15 23:00:00,518.0
2016-05-16 00:00:00,262.0
2016-05-16 01:00:00,163.0
2016-05-16 02:00:00,109.0
2016-05-16 03:00:00,79.0
2016-05-16 04:00:00,88.0
2016-05-16 05:00:00,126.0
2016-05-16 06:00:00,343.0
2016-05-16 07:00:00,556.0
2016-05-16 08:00:00,831.0
2016-05-16 09:00:00,970.0
2016-05-16 10:00:00,854.0
2016-05-16 11:00:00,892.0
2016-05-16 12:00:00,948.0
2016-05-16 13:00:00,937.0
2016-05-16 14:00:00,1050.0
2016-05-16 15:00:00,899.0
2016-05-16 16:00:00,702.0
2016-05-16 17:00:00,773.0
2016-05-16 18:00:00,954.0
2016-05-16 19:00:00,1175.0
2016-05-16 20:00:00,1169.0
2016-05-16 21:00:00,1073.0
2016-05-16 22:00:00,925.0
2016-05-16 23:00:00,650.0
2016-05-17 00:00:00,515.0
2016-05-17 01:00:00,297.0
2016-05-17 02:00:00,173.0
2016-05-17 03:00:00,79.0
2016-05-17 04:00:00,83.0
2016-05-17 05:00:00,107.0
2016-05-17 06:00:00,356.0
2016-05-17 07:00:00,590.0
2016-05-17 08:00:00,880.0
2016-05-17 09:00:00,972.0
2016-05-17 10:00:00,926.0
2016-05-17 11:00:00,966.0
2016-05-17 12:00:00,994.0
2016-05-17 13:00:00,991.0
2016-05-17 14:00:00,992.0
2016-05-17 15:00:00,721.0
2016-05-17 16:00:00,563.0
2016-05-17 17:00:00,648.0
2016-05-17 18:00:00,891.0
2016-05-17 19:00:00,1103.0
2016-05-17 20:00:00,1038.0
2016-05-17 21:00:00,837.0
2016-05-17 22:00:00,671.0
2016-05-17 23:00:00,779.0
2016-05-18 00:00:00,505.0
2016-05-18 01:00:00,293.0
2016-05-18 02:00:00,165.0
2016-05-18 03:00:00,108.0
2016-05-18 04:00:00,96.0
2016-05-18 05:00:00,128.0
2016-05-18 06:00:00,323.0
2016-05-18 07:00:00,528.0
2016-05-18 08:00:00,864.0
2016-05-18 09:00:00,976.0
2016-05-18 10:00:00,881.0
2016-05-18 11:00:00,917.0
2016-05-18 12:00:00,925.0
2016-05-18 13:00:00,878.0
2016-05-18 14:00:00,734.0
2016-05-18 15:00:00,599.0
2016-05-18 16:00:00,413.0
2016-05-18 17:00:00,443.0
2016-05-18 18:00:00,628.0
2016-05-18 19:00:00,792.0
2016-05-18 20:00:00,938.0
2016-05-18 21:00:00,1004.0
2016-05-18 22:00:00,843.0
2016-05-18 23:00:00,824.0
2016-05-19 00:00:00,598.0
2016-05-19 01:00:00,327.0
2016-05-19 02:00:00,177.0
2016-05-19 03:00:00,127.0
2016-05-19 04:00:00,103.0
2016-05-19 05:00:00,163.0
2016-05-19 06:00:00,321.0
2016-05-19 07:00:00,569.0
2016-05-19 08:00:00,855.0
2016-05-19 09:00:00,942.0
2016-05-19 10:00:00,852.0
2016-05-19 11:00:00,997.0
2016-05-19 12:00:00,1013.0
2016-05-19 13:00:00,981.0
2016-05-19 14:00:00,853.0
2016-05-19 15:00:00,706.0
2016-05-19 16:00:00,501.0
2016-05-19 17:00:00,548.0
2016-05-19 18:00:00,768.0
2016-05-19 19:00:00,968.0
2016-05-19 20:00:00,1107.0
2016-05-19 21:00:00,914.0
2016-05-19 22:00:00,700.0
2016-05-19 23:00:00,855.0
2016-05-20 00:00:00,724.0
2016-05-20 01:00:00,478.0
2016-05-20 02:00:00,281.0
2016-05-20 03:00:00,199.0
2016-05-20 04:00:00,157.0
2016-05-20 05:00:00,172.0
2016-05-20 06:00:00,344.0
2016-05-20 07:00:00,492.0
2016-05-20 08:00:00,746.0
2016-05-20 09:00:00,862.0
2016-05-20 10:00:00,794.0
2016-05-20 11:00:00,912.0
2016-05-20 12:00:00,926.0
2016-05-20 13:00:00,733.0
2016-05-20 14:00:00,728.0
2016-05-20 15:00:00,621.0
2016-05-20 16:00:00,508.0
2016-05-20 17:00:00,546.0
2016-05-20 18:00:00,734.0
2016-05-20 19:00:00,1073.0
2016-05-20 20:00:00,1046.0
2016-05-20 21:00:00,1053.0
2016-05-20 22:00:00,1016.0
2016-05-20 23:00:00,905.0
2016-05-21 00:00:00,782.0
2016-05-21 01:00:00,695.0
2016-05-21 02:00:00,480.0
2016-05-21 03:00:00,373.0
2016-05-21 04:00:00,303.0
2016-05-21 05:00:00,134.0
2016-05-21 06:00:00,195.0
2016-05-21 07:00:00,229.0
2016-05-21 08:00:00,350.0
2016-05-21 09:00:00,529.0
2016-05-21 10:00:00,716.0
2016-05-21 11:00:00,800.0
2016-05-21 12:00:00,829.0
2016-05-21 13:00:00,747.0
2016-05-21 14:00:00,847.0
2016-05-21 15:00:00,786.0
2016-05-21 16:00:00,639.0
2016-05-21 17:00:00,724.0
2016-05-21 18:00:00,971.0
2016-05-21 19:00:00,828.0
2016-05-21 20:00:00,791.0
2016-05-21 21:00:00,841.0
2016-05-21 22:00:00,894.0
2016-05-21 23:00:00,931.0
2016-05-22 00:00:00,749.0
2016-05-22 01:00:00,666.0
2016-05-22 02:00:00,506.0
2016-05-22 03:00:00,385.0
2016-05-22 04:00:00,341.0
2016-05-22 05:00:00,142.0
2016-05-22 06:00:00,134.0
2016-05-22 07:00:00,163.0
2016-05-22 08:00:00,291.0
2016-05-22 09:00:00,411.0
2016-05-22 10:00:00,588.0
2016-05-22 11:00:00,720.0
2016-05-22 12:00:00,770.0
2016-05-22 13:00:00,742.0
2016-05-22 14:00:00,804.0
2016-05-22 15:00:00,753.0
2016-05-22 16:00:00,698.0
2016-05-22 17:00:00,835.0
2016-05-22 18:00:00,895.0
2016-05-22 19:00:00,853.0
2016-05-22 20:00:00,768.0
2016-05-22 21:00:00,703.0
2016-05-22 22:00:00,527.0
2016-05-22 23:00:00,422.0
2016-05-23 00:00:00,268.0
2016-05-23 01:00:00,159.0
2016-05-23 02:00:00,102.0
2016-05-23 03:00:00,63.0
2016-05-23 04:00:00,78.0
2016-05-23 05:00:00,151.0
2016-05-23 06:00:00,300.0
2016-05-23 07:00:00,486.0
2016-05-23 08:00:00,755.0
2016-05-23 09:00:00,823.0
2016-05-23 10:00:00,731.0
2016-05-23 11:00:00,859.0
2016-05-23 12:00:00,934.0
2016-05-23 13:00:00,936.0
2016-05-23 14:00:00,965.0
2016-05-23 15:00:00,881.0
2016-05-23 16:00:00,722.0
2016-05-23 17:00:00,881.0
2016-05-23 18:00:00,1078.0
2016-05-23 19:00:00,1224.0
2016-05-23 20:00:00,1115.0
2016-05-23 21:00:00,1139.0
2016-05-23 22:00:00,957.0
2016-05-23 23:00:00,564.0
2016-05-24 00:00:00,338.0
2016-05-24 01:00:00,191.0
2016-05-24 02:00:00,136.0
2016-05-24 03:00:00,80.0
2016-05-24 04:00:00,90.0
2016-05-24 05:00:00,158.0
2016-05-24 06:00:00,384.0
2016-05-24 07:00:00,622.0
2016-05-24 08:00:00,910.0
2016-05-24 09:00:00,986.0
2016-05-24 10:00:00,856.0
2016-05-24 11:00:00,1001.0
2016-05-24 12:00:00,981.0
2016-05-24 13:00:00,970.0
2016-05-24 14:00:00,1030.0
2016-05-24 15:00:00,878.0
2016-05-24 16:00:00,716.0
2016-05-24 17:00:00,817.0
2016-05-24 18:00:00,971.0
2016-05-24 19:00:00,1209.0
2016-05-24 20:00:00,1133.0
2016-05-24 21:00:00,1144.0
2016-05-24 22:00:00,957.0
2016-05-24 23:00:00,699.0
2016-05-25 00:00:00,457.0
2016-05-25 01:00:00,256.0
2016-05-25 02:00:00,143.0
2016-05-25 03:00:00,75.0
2016-05-25 04:00:00,104.0
2016-05-25 05:00:00,127.0
2016-05-25 06:00:00,362.0
2016-05-25 07:00:00,517.0
2016-05-25 08:00:00,845.0
2016-05-25 09:00:00,965.0
2016-05-25 10:00:00,924.0
2016-05-25 11:00:00,1083.0
2016-05-25 12:00:00,1018.0
2016-05-25 13:00:00,979.0
2016-05-25 14:00:00,948.0
2016-05-25 15:00:00,797.0
2016-05-25 16:00:00,582.0
2016-05-25 17:00:00,617.0
2016-05-25 18:00:00,765.0
2016-05-25 19:00:00,1134.0
2016-05-25 20:00:00,1158.0
2016-05-25 21:00:00,1132.0
2016-05-25 22:00:00,1011.0
2016-05-25 23:00:00,854.0
2016-05-26 00:00:00,602.0
2016-05-26 01:00:00,394.0
2016-05-26 02:00:00,162.0
2016-05-26 03:00:00,122.0
2016-05-26 04:00:00,139.0
2016-05-26 05:00:00,140.0
2016-05-26 06:00:00,355.0
2016-05-26 07:00:00,571.0
2016-05-26 08:00:00,809.0
2016-05-26 09:00:00,889.0
2016-05-26 10:00:00,946.0
2016-05-26 11:00:00,999.0
2016-05-26 12:00:00,1030.0
2016-05-26 13:00:00,985.0
2016-05-26 14:00:00,900.0
2016-05-26 15:00:00,749.0
2016-05-26 16:00:00,527.0
2016-05-26 17:00:00,597.0
2016-05-26 18:00:00,860.0
2016-05-26 19:00:00,1132.0
2016-05-26 20:00:00,1213.0
2016-05-26 21:00:00,1196.0
2016-05-26 22:00:00,1021.0
2016-05-26 23:00:00,922.0
2016-05-27 00:00:00,692.0
2016-05-27 01:00:00,445.0
2016-05-27 02:00:00,281.0
2016-05-27 03:00:00,192.0
2016-05-27 04:00:00,144.0
2016-05-27 05:00:00,165.0
2016-05-27 06:00:00,300.0
2016-05-27 07:00:00,400.0
2016-05-27 08:00:00,616.0
2016-05-27 09:00:00,690.0
2016-05-27 10:00:00,692.0
2016-05-27 11:00:00,835.0
2016-05-27 12:00:00,883.0
2016-05-27 13:00:00,775.0
2016-05-27 14:00:00,807.0
2016-05-27 15:00:00,777.0
2016-05-27 16:00:00,604.0
2016-05-27 17:00:00,803.0
2016-05-27 18:00:00,1058.0
2016-05-27 19:00:00,1048.0
2016-05-27 20:00:00,841.0
2016-05-27 21:00:00,843.0
2016-05-27 22:00:00,910.0
2016-05-27 23:00:00,852.0
2016-05-28 00:00:00,680.0
2016-05-28 01:00:00,613.0
2016-05-28 02:00:00,389.0
2016-05-28 03:00:00,348.0
2016-05-28 04:00:00,270.0
2016-05-28 05:00:00,134.0
2016-05-28 06:00:00,145.0
2016-05-28 07:00:00,183.0
2016-05-28 08:00:00,319.0
2016-05-28 09:00:00,404.0
2016-05-28 10:00:00,585.0
2016-05-28 11:00:00,732.0
2016-05-28 12:00:00,845.0
2016-05-28 13:00:00,863.0
2016-05-28 14:00:00,847.0
2016-05-28 15:00:00,692.0
2016-05-28 16:00:00,786.0
2016-05-28 17:00:00,990.0
2016-05-28 18:00:00,1057.0
2016-05-28 19:00:00,966.0
2016-05-28 20:00:00,739.0
2016-05-28 21:00:00,815.0
2016-05-28 22:00:00,891.0
2016-05-28 23:00:00,827.0
2016-05-29 00:00:00,728.0
2016-05-29 01:00:00,543.0
2016-05-29 02:00:00,390.0
2016-05-29 03:00:00,315.0
2016-05-29 04:00:00,234.0
2016-05-29 05:00:00,107.0
2016-05-29 06:00:00,112.0
2016-05-29 07:00:00,149.0
2016-05-29 08:00:00,230.0
2016-05-29 09:00:00,390.0
2016-05-29 10:00:00,582.0
2016-05-29 11:00:00,665.0
2016-05-29 12:00:00,764.0
2016-05-29 13:00:00,732.0
2016-05-29 14:00:00,758.0
2016-05-29 15:00:00,744.0
2016-05-29 16:00:00,732.0
2016-05-29 17:00:00,825.0
2016-05-29 18:00:00,841.0
2016-05-29 19:00:00,802.0
2016-05-29 20:00:00,677.0
2016-05-29 21:00:00,813.0
2016-05-29 22:00:00,682.0
2016-05-29 23:00:00,662.0
2016-05-30 00:00:00,527.0
2016-05-30 01:00:00,411.0
2016-05-30 02:00:00,198.0
2016-05-30 03:00:00,145.0
2016-05-30 04:00:00,111.0
2016-05-30 05:00:00,86.0
2016-05-30 06:00:00,125.0
2016-05-30 07:00:00,139.0
2016-05-30 08:00:00,184.0
2016-05-30 09:00:00,316.0
2016-05-30 10:00:00,461.0
2016-05-30 11:00:00,566.0
2016-05-30 12:00:00,720.0
2016-05-30 13:00:00,751.0
2016-05-30 14:00:00,771.0
2016-05-30 15:00:00,772.0
2016-05-30 16:00:00,732.0
2016-05-30 17:00:00,891.0
2016-05-30 18:00:00,816.0
2016-05-30 19:00:00,772.0
2016-05-30 20:00:00,596.0
2016-05-30 21:00:00,655.0
2016-05-30 22:00:00,491.0
2016-05-30 23:00:00,359.0
2016-05-31 00:00:00,217.0
2016-05-31 01:00:00,131.0
2016-05-31 02:00:00,62.0
2016-05-31 03:00:00,56.0
2016-05-31 04:00:00,69.0
2016-05-31 05:00:00,121.0
2016-05-31 06:00:00,305.0
2016-05-31 07:00:00,515.0
2016-05-31 08:00:00,782.0
2016-05-31 09:00:00,854.0
2016-05-31 10:00:00,840.0
2016-05-31 11:00:00,871.0
2016-05-31 12:00:00,872.0
2016-05-31 13:00:00,934.0
2016-05-31 14:00:00,1009.0
2016-05-31 15:00:00,814.0
2016-05-31 16:00:00,748.0
2016-05-31 17:00:00,879.0
2016-05-31 18:00:00,1093.0
2016-05-31 19:00:00,1094.0
2016-05-31 20:00:00,997.0
2016-05-31 21:00:00,1099.0
2016-05-31 22:00:00,874.0
2016-05-31 23:00:00,608.0
