,1231
2016-06-09 16:00:00,511.0
2016-06-09 17:00:00,489.0
2016-06-09 18:00:00,715.0
2016-06-09 19:00:00,833.0
2016-06-09 20:00:00,817.0
2016-06-09 21:00:00,870.0
2016-06-09 22:00:00,614.0
2016-06-09 23:00:00,855.0
2016-06-10 00:00:00,720.0
2016-06-10 01:00:00,460.0
2016-06-10 02:00:00,297.0
2016-06-10 03:00:00,213.0
2016-06-10 04:00:00,172.0
2016-06-10 05:00:00,158.0
2016-06-10 06:00:00,314.0
2016-06-10 07:00:00,519.0
2016-06-10 08:00:00,710.0
2016-06-10 09:00:00,801.0
2016-06-10 10:00:00,852.0
2016-06-10 11:00:00,916.0
2016-06-10 12:00:00,892.0
2016-06-10 13:00:00,840.0
2016-06-10 14:00:00,880.0
2016-06-10 15:00:00,725.0
2016-06-10 16:00:00,561.0
2016-06-10 17:00:00,606.0
2016-06-10 18:00:00,898.0
2016-06-10 19:00:00,1069.0
2016-06-10 20:00:00,903.0
2016-06-10 21:00:00,1031.0
2016-06-10 22:00:00,967.0
2016-06-10 23:00:00,919.0
2016-06-11 00:00:00,875.0
2016-06-11 01:00:00,652.0
2016-06-11 02:00:00,420.0
2016-06-11 03:00:00,382.0
2016-06-11 04:00:00,292.0
2016-06-11 05:00:00,142.0
2016-06-11 06:00:00,176.0
2016-06-11 07:00:00,258.0
2016-06-11 08:00:00,260.0
2016-06-11 09:00:00,478.0
2016-06-11 10:00:00,587.0
2016-06-11 11:00:00,659.0
2016-06-11 12:00:00,776.0
2016-06-11 13:00:00,771.0
2016-06-11 14:00:00,778.0
2016-06-11 15:00:00,754.0
2016-06-11 16:00:00,729.0
2016-06-11 17:00:00,832.0
2016-06-11 18:00:00,880.0
2016-06-11 19:00:00,793.0
2016-06-11 20:00:00,687.0
2016-06-11 21:00:00,881.0
2016-06-11 22:00:00,916.0
2016-06-11 23:00:00,951.0
2016-06-12 00:00:00,798.0
2016-06-12 01:00:00,593.0
2016-06-12 02:00:00,413.0
2016-06-12 03:00:00,296.0
2016-06-12 04:00:00,274.0
2016-06-12 05:00:00,150.0
2016-06-12 06:00:00,116.0
2016-06-12 07:00:00,155.0
2016-06-12 08:00:00,227.0
2016-06-12 09:00:00,377.0
2016-06-12 10:00:00,472.0
2016-06-12 11:00:00,557.0
2016-06-12 12:00:00,596.0
2016-06-12 13:00:00,620.0
2016-06-12 14:00:00,611.0
2016-06-12 15:00:00,563.0
2016-06-12 16:00:00,626.0
2016-06-12 17:00:00,711.0
2016-06-12 18:00:00,763.0
2016-06-12 19:00:00,741.0
2016-06-12 20:00:00,689.0
2016-06-12 21:00:00,733.0
2016-06-12 22:00:00,511.0
2016-06-12 23:00:00,427.0
2016-06-13 00:00:00,284.0
2016-06-13 01:00:00,155.0
2016-06-13 02:00:00,98.0
2016-06-13 03:00:00,68.0
2016-06-13 04:00:00,78.0
2016-06-13 05:00:00,116.0
2016-06-13 06:00:00,309.0
2016-06-13 07:00:00,542.0
2016-06-13 08:00:00,734.0
2016-06-13 09:00:00,909.0
2016-06-13 10:00:00,802.0
2016-06-13 11:00:00,782.0
2016-06-13 12:00:00,885.0
2016-06-13 13:00:00,946.0
2016-06-13 14:00:00,902.0
2016-06-13 15:00:00,823.0
2016-06-13 16:00:00,799.0
2016-06-13 17:00:00,929.0
2016-06-13 18:00:00,1123.0
2016-06-13 19:00:00,1154.0
2016-06-13 20:00:00,998.0
2016-06-13 21:00:00,1077.0
2016-06-13 22:00:00,930.0
2016-06-13 23:00:00,695.0
2016-06-14 00:00:00,447.0
2016-06-14 01:00:00,212.0
2016-06-14 02:00:00,128.0
2016-06-14 03:00:00,77.0
2016-06-14 04:00:00,78.0
2016-06-14 05:00:00,123.0
2016-06-14 06:00:00,370.0
2016-06-14 07:00:00,560.0
2016-06-14 08:00:00,808.0
2016-06-14 09:00:00,907.0
2016-06-14 10:00:00,910.0
2016-06-14 11:00:00,983.0
2016-06-14 12:00:00,1014.0
2016-06-14 13:00:00,1017.0
2016-06-14 14:00:00,1069.0
2016-06-14 15:00:00,864.0
2016-06-14 16:00:00,649.0
2016-06-14 17:00:00,743.0
2016-06-14 18:00:00,1007.0
2016-06-14 19:00:00,1224.0
2016-06-14 20:00:00,1039.0
2016-06-14 21:00:00,987.0
2016-06-14 22:00:00,906.0
2016-06-14 23:00:00,781.0
2016-06-15 00:00:00,520.0
2016-06-15 01:00:00,279.0
2016-06-15 02:00:00,126.0
2016-06-15 03:00:00,87.0
2016-06-15 04:00:00,92.0
2016-06-15 05:00:00,120.0
2016-06-15 06:00:00,303.0
2016-06-15 07:00:00,614.0
2016-06-15 08:00:00,877.0
2016-06-15 09:00:00,1057.0
2016-06-15 10:00:00,989.0
2016-06-15 11:00:00,1042.0
2016-06-15 12:00:00,1021.0
2016-06-15 13:00:00,1048.0
2016-06-15 14:00:00,1046.0
2016-06-15 15:00:00,870.0
2016-06-15 16:00:00,607.0
2016-06-15 17:00:00,721.0
2016-06-15 18:00:00,887.0
2016-06-15 19:00:00,1130.0
2016-06-15 20:00:00,1017.0
2016-06-15 21:00:00,1115.0
2016-06-15 22:00:00,795.0
2016-06-15 23:00:00,861.0
2016-06-16 00:00:00,596.0
2016-06-16 01:00:00,299.0
2016-06-16 02:00:00,172.0
2016-06-16 03:00:00,134.0
2016-06-16 04:00:00,132.0
2016-06-16 05:00:00,159.0
2016-06-16 06:00:00,479.0
2016-06-16 07:00:00,762.0
2016-06-16 08:00:00,953.0
2016-06-16 09:00:00,975.0
2016-06-16 10:00:00,945.0
2016-06-16 11:00:00,1050.0
2016-06-16 12:00:00,1044.0
2016-06-16 13:00:00,1096.0
2016-06-16 14:00:00,1023.0
2016-06-16 15:00:00,768.0
2016-06-16 16:00:00,618.0
2016-06-16 17:00:00,590.0
2016-06-16 18:00:00,764.0
2016-06-16 19:00:00,933.0
2016-06-16 20:00:00,991.0
2016-06-16 21:00:00,1031.0
2016-06-16 22:00:00,795.0
2016-06-16 23:00:00,1055.0
2016-06-17 00:00:00,823.0
2016-06-17 01:00:00,459.0
2016-06-17 02:00:00,232.0
2016-06-17 03:00:00,174.0
2016-06-17 04:00:00,166.0
2016-06-17 05:00:00,194.0
2016-06-17 06:00:00,333.0
2016-06-17 07:00:00,486.0
2016-06-17 08:00:00,698.0
2016-06-17 09:00:00,864.0
2016-06-17 10:00:00,880.0
2016-06-17 11:00:00,864.0
2016-06-17 12:00:00,896.0
2016-06-17 13:00:00,774.0
2016-06-17 14:00:00,802.0
2016-06-17 15:00:00,661.0
2016-06-17 16:00:00,566.0
2016-06-17 17:00:00,604.0
2016-06-17 18:00:00,921.0
2016-06-17 19:00:00,1127.0
2016-06-17 20:00:00,987.0
2016-06-17 21:00:00,999.0
2016-06-17 22:00:00,1039.0
2016-06-17 23:00:00,1000.0
2016-06-18 00:00:00,882.0
2016-06-18 01:00:00,668.0
2016-06-18 02:00:00,418.0
2016-06-18 03:00:00,375.0
2016-06-18 04:00:00,262.0
2016-06-18 05:00:00,156.0
2016-06-18 06:00:00,146.0
2016-06-18 07:00:00,182.0
2016-06-18 08:00:00,312.0
2016-06-18 09:00:00,474.0
2016-06-18 10:00:00,604.0
2016-06-18 11:00:00,608.0
2016-06-18 12:00:00,700.0
2016-06-18 13:00:00,728.0
2016-06-18 14:00:00,738.0
2016-06-18 15:00:00,738.0
2016-06-18 16:00:00,705.0
2016-06-18 17:00:00,909.0
2016-06-18 18:00:00,907.0
2016-06-18 19:00:00,848.0
2016-06-18 20:00:00,736.0
2016-06-18 21:00:00,729.0
2016-06-18 22:00:00,773.0
2016-06-18 23:00:00,945.0
2016-06-19 00:00:00,894.0
2016-06-19 01:00:00,662.0
2016-06-19 02:00:00,460.0
2016-06-19 03:00:00,350.0
2016-06-19 04:00:00,293.0
2016-06-19 05:00:00,168.0
2016-06-19 06:00:00,141.0
2016-06-19 07:00:00,163.0
2016-06-19 08:00:00,230.0
2016-06-19 09:00:00,362.0
2016-06-19 10:00:00,505.0
2016-06-19 11:00:00,633.0
2016-06-19 12:00:00,749.0
2016-06-19 13:00:00,705.0
2016-06-19 14:00:00,685.0
2016-06-19 15:00:00,685.0
2016-06-19 16:00:00,721.0
2016-06-19 17:00:00,804.0
2016-06-19 18:00:00,861.0
2016-06-19 19:00:00,808.0
2016-06-19 20:00:00,733.0
2016-06-19 21:00:00,957.0
2016-06-19 22:00:00,615.0
2016-06-19 23:00:00,570.0
2016-06-20 00:00:00,395.0
2016-06-20 01:00:00,159.0
2016-06-20 02:00:00,103.0
2016-06-20 03:00:00,79.0
2016-06-20 04:00:00,80.0
2016-06-20 05:00:00,113.0
2016-06-20 06:00:00,309.0
2016-06-20 07:00:00,514.0
2016-06-20 08:00:00,752.0
2016-06-20 09:00:00,832.0
2016-06-20 10:00:00,779.0
2016-06-20 11:00:00,838.0
2016-06-20 12:00:00,1000.0
2016-06-20 13:00:00,929.0
2016-06-20 14:00:00,993.0
2016-06-20 15:00:00,904.0
2016-06-20 16:00:00,846.0
2016-06-20 17:00:00,988.0
2016-06-20 18:00:00,1128.0
2016-06-20 19:00:00,1197.0
2016-06-20 20:00:00,1079.0
2016-06-20 21:00:00,1081.0
2016-06-20 22:00:00,928.0
2016-06-20 23:00:00,770.0
2016-06-21 00:00:00,629.0
2016-06-21 01:00:00,255.0
2016-06-21 02:00:00,143.0
2016-06-21 03:00:00,83.0
2016-06-21 04:00:00,89.0
2016-06-21 05:00:00,102.0
2016-06-21 06:00:00,375.0
2016-06-21 07:00:00,575.0
2016-06-21 08:00:00,744.0
2016-06-21 09:00:00,917.0
2016-06-21 10:00:00,971.0
2016-06-21 11:00:00,1030.0
2016-06-21 12:00:00,1032.0
2016-06-21 13:00:00,1069.0
2016-06-21 14:00:00,1089.0
2016-06-21 15:00:00,976.0
2016-06-21 16:00:00,679.0
2016-06-21 17:00:00,774.0
2016-06-21 18:00:00,1093.0
2016-06-21 19:00:00,1299.0
2016-06-21 20:00:00,1161.0
2016-06-21 21:00:00,1109.0
2016-06-21 22:00:00,1006.0
2016-06-21 23:00:00,1029.0
2016-06-22 00:00:00,512.0
2016-06-22 01:00:00,307.0
2016-06-22 02:00:00,163.0
2016-06-22 03:00:00,91.0
2016-06-22 04:00:00,90.0
2016-06-22 05:00:00,121.0
2016-06-22 06:00:00,317.0
2016-06-22 07:00:00,574.0
2016-06-22 08:00:00,813.0
2016-06-22 09:00:00,946.0
2016-06-22 10:00:00,904.0
2016-06-22 11:00:00,1049.0
2016-06-22 12:00:00,1126.0
2016-06-22 13:00:00,1139.0
2016-06-22 14:00:00,1082.0
2016-06-22 15:00:00,918.0
2016-06-22 16:00:00,681.0
2016-06-22 17:00:00,664.0
2016-06-22 18:00:00,701.0
2016-06-22 19:00:00,871.0
2016-06-22 20:00:00,790.0
2016-06-22 21:00:00,1043.0
2016-06-22 22:00:00,985.0
2016-06-22 23:00:00,891.0
2016-06-23 00:00:00,651.0
2016-06-23 01:00:00,322.0
2016-06-23 02:00:00,165.0
2016-06-23 03:00:00,124.0
2016-06-23 04:00:00,97.0
2016-06-23 05:00:00,137.0
2016-06-23 06:00:00,348.0
2016-06-23 07:00:00,632.0
2016-06-23 08:00:00,869.0
2016-06-23 09:00:00,999.0
2016-06-23 10:00:00,1031.0
2016-06-23 11:00:00,1022.0
2016-06-23 12:00:00,1141.0
2016-06-23 13:00:00,1072.0
2016-06-23 14:00:00,1085.0
2016-06-23 15:00:00,900.0
2016-06-23 16:00:00,652.0
2016-06-23 17:00:00,710.0
2016-06-23 18:00:00,926.0
2016-06-23 19:00:00,1253.0
2016-06-23 20:00:00,1027.0
2016-06-23 21:00:00,949.0
2016-06-23 22:00:00,893.0
2016-06-23 23:00:00,974.0
2016-06-24 00:00:00,831.0
2016-06-24 01:00:00,474.0
2016-06-24 02:00:00,264.0
2016-06-24 03:00:00,179.0
2016-06-24 04:00:00,177.0
2016-06-24 05:00:00,183.0
2016-06-24 06:00:00,306.0
2016-06-24 07:00:00,489.0
2016-06-24 08:00:00,726.0
2016-06-24 09:00:00,827.0
2016-06-24 10:00:00,834.0
2016-06-24 11:00:00,916.0
2016-06-24 12:00:00,906.0
2016-06-24 13:00:00,783.0
2016-06-24 14:00:00,756.0
2016-06-24 15:00:00,699.0
2016-06-24 16:00:00,592.0
2016-06-24 17:00:00,612.0
2016-06-24 18:00:00,915.0
2016-06-24 19:00:00,1140.0
2016-06-24 20:00:00,975.0
2016-06-24 21:00:00,987.0
2016-06-24 22:00:00,1051.0
2016-06-24 23:00:00,1026.0
2016-06-25 00:00:00,907.0
2016-06-25 01:00:00,605.0
2016-06-25 02:00:00,433.0
2016-06-25 03:00:00,344.0
2016-06-25 04:00:00,259.0
2016-06-25 05:00:00,165.0
2016-06-25 06:00:00,170.0
2016-06-25 07:00:00,232.0
2016-06-25 08:00:00,327.0
2016-06-25 09:00:00,520.0
2016-06-25 10:00:00,615.0
2016-06-25 11:00:00,789.0
2016-06-25 12:00:00,859.0
2016-06-25 13:00:00,846.0
2016-06-25 14:00:00,847.0
2016-06-25 15:00:00,725.0
2016-06-25 16:00:00,712.0
2016-06-25 17:00:00,713.0
2016-06-25 18:00:00,875.0
2016-06-25 19:00:00,973.0
2016-06-25 20:00:00,741.0
2016-06-25 21:00:00,714.0
2016-06-25 22:00:00,876.0
2016-06-25 23:00:00,977.0
2016-06-26 00:00:00,926.0
2016-06-26 01:00:00,653.0
2016-06-26 02:00:00,490.0
2016-06-26 03:00:00,333.0
2016-06-26 04:00:00,287.0
2016-06-26 05:00:00,179.0
2016-06-26 06:00:00,152.0
2016-06-26 07:00:00,197.0
2016-06-26 08:00:00,334.0
2016-06-26 09:00:00,476.0
2016-06-26 10:00:00,551.0
2016-06-26 11:00:00,548.0
2016-06-26 12:00:00,584.0
2016-06-26 13:00:00,518.0
2016-06-26 14:00:00,433.0
2016-06-26 15:00:00,391.0
2016-06-26 16:00:00,332.0
2016-06-26 17:00:00,344.0
2016-06-26 18:00:00,366.0
2016-06-26 19:00:00,366.0
2016-06-26 20:00:00,520.0
2016-06-26 21:00:00,655.0
2016-06-26 22:00:00,652.0
2016-06-26 23:00:00,613.0
2016-06-27 00:00:00,505.0
2016-06-27 01:00:00,302.0
2016-06-27 02:00:00,190.0
2016-06-27 03:00:00,97.0
2016-06-27 04:00:00,79.0
2016-06-27 05:00:00,155.0
2016-06-27 06:00:00,306.0
2016-06-27 07:00:00,484.0
2016-06-27 08:00:00,753.0
2016-06-27 09:00:00,927.0
2016-06-27 10:00:00,885.0
2016-06-27 11:00:00,924.0
2016-06-27 12:00:00,961.0
2016-06-27 13:00:00,1025.0
2016-06-27 14:00:00,1001.0
2016-06-27 15:00:00,947.0
2016-06-27 16:00:00,806.0
2016-06-27 17:00:00,982.0
2016-06-27 18:00:00,1090.0
2016-06-27 19:00:00,1279.0
2016-06-27 20:00:00,922.0
2016-06-27 21:00:00,973.0
2016-06-27 22:00:00,864.0
2016-06-27 23:00:00,857.0
2016-06-28 00:00:00,499.0
2016-06-28 01:00:00,199.0
2016-06-28 02:00:00,113.0
2016-06-28 03:00:00,90.0
2016-06-28 04:00:00,84.0
2016-06-28 05:00:00,108.0
2016-06-28 06:00:00,328.0
2016-06-28 07:00:00,523.0
2016-06-28 08:00:00,829.0
2016-06-28 09:00:00,1001.0
2016-06-28 10:00:00,925.0
2016-06-28 11:00:00,1028.0
2016-06-28 12:00:00,986.0
2016-06-28 13:00:00,990.0
2016-06-28 14:00:00,1007.0
2016-06-28 15:00:00,897.0
2016-06-28 16:00:00,688.0
2016-06-28 17:00:00,763.0
2016-06-28 18:00:00,953.0
2016-06-28 19:00:00,1225.0
2016-06-28 20:00:00,1055.0
2016-06-28 21:00:00,1043.0
2016-06-28 22:00:00,905.0
2016-06-28 23:00:00,697.0
2016-06-29 00:00:00,463.0
2016-06-29 01:00:00,227.0
2016-06-29 02:00:00,135.0
2016-06-29 03:00:00,108.0
2016-06-29 04:00:00,104.0
2016-06-29 05:00:00,135.0
2016-06-29 06:00:00,269.0
2016-06-29 07:00:00,554.0
2016-06-29 08:00:00,854.0
2016-06-29 09:00:00,1000.0
2016-06-29 10:00:00,970.0
2016-06-29 11:00:00,996.0
2016-06-29 12:00:00,1111.0
2016-06-29 13:00:00,1047.0
2016-06-29 14:00:00,979.0
2016-06-29 15:00:00,864.0
2016-06-29 16:00:00,647.0
2016-06-29 17:00:00,631.0
2016-06-29 18:00:00,817.0
2016-06-29 19:00:00,1138.0
2016-06-29 20:00:00,1095.0
2016-06-29 21:00:00,1138.0
2016-06-29 22:00:00,1064.0
2016-06-29 23:00:00,964.0
2016-06-30 00:00:00,654.0
2016-06-30 01:00:00,340.0
2016-06-30 02:00:00,167.0
2016-06-30 03:00:00,98.0
2016-06-30 04:00:00,124.0
2016-06-30 05:00:00,133.0
2016-06-30 06:00:00,308.0
2016-06-30 07:00:00,493.0
2016-06-30 08:00:00,787.0
2016-06-30 09:00:00,945.0
2016-06-30 10:00:00,864.0
2016-06-30 11:00:00,1003.0
2016-06-30 12:00:00,1008.0
2016-06-30 13:00:00,973.0
2016-06-30 14:00:00,923.0
2016-06-30 15:00:00,750.0
2016-06-30 16:00:00,540.0
2016-06-30 17:00:00,615.0
2016-06-30 18:00:00,655.0
2016-06-30 19:00:00,968.0
2016-06-30 20:00:00,924.0
2016-06-30 21:00:00,1057.0
2016-06-30 22:00:00,903.0
2016-06-30 23:00:00,899.0
