,1231
2015-09-03 22:00:00,1171.0
2015-09-03 23:00:00,995.0
2015-09-04 00:00:00,730.0
2015-09-04 01:00:00,491.0
2015-09-04 02:00:00,287.0
2015-09-04 03:00:00,215.0
2015-09-04 04:00:00,143.0
2015-09-04 05:00:00,179.0
2015-09-04 06:00:00,316.0
2015-09-04 07:00:00,398.0
2015-09-04 08:00:00,631.0
2015-09-04 09:00:00,786.0
2015-09-04 10:00:00,752.0
2015-09-04 11:00:00,857.0
2015-09-04 12:00:00,958.0
2015-09-04 13:00:00,878.0
2015-09-04 14:00:00,897.0
2015-09-04 15:00:00,865.0
2015-09-04 16:00:00,679.0
2015-09-04 17:00:00,820.0
2015-09-04 18:00:00,1041.0
2015-09-04 19:00:00,1112.0
2015-09-04 20:00:00,919.0
2015-09-04 21:00:00,791.0
2015-09-04 22:00:00,952.0
2015-09-04 23:00:00,855.0
2015-09-05 00:00:00,747.0
2015-09-05 01:00:00,632.0
2015-09-05 02:00:00,534.0
2015-09-05 03:00:00,359.0
2015-09-05 04:00:00,332.0
2015-09-05 05:00:00,187.0
2015-09-05 06:00:00,162.0
2015-09-05 07:00:00,185.0
2015-09-05 08:00:00,243.0
2015-09-05 09:00:00,391.0
2015-09-05 10:00:00,603.0
2015-09-05 11:00:00,647.0
2015-09-05 12:00:00,736.0
2015-09-05 13:00:00,744.0
2015-09-05 14:00:00,772.0
2015-09-05 15:00:00,739.0
2015-09-05 16:00:00,745.0
2015-09-05 17:00:00,842.0
2015-09-05 18:00:00,874.0
2015-09-05 19:00:00,989.0
2015-09-05 20:00:00,851.0
2015-09-05 21:00:00,829.0
2015-09-05 22:00:00,989.0
2015-09-05 23:00:00,995.0
2015-09-06 00:00:00,828.0
2015-09-06 01:00:00,635.0
2015-09-06 02:00:00,488.0
2015-09-06 03:00:00,379.0
2015-09-06 04:00:00,280.0
2015-09-06 05:00:00,137.0
2015-09-06 06:00:00,124.0
2015-09-06 07:00:00,149.0
2015-09-06 08:00:00,224.0
2015-09-06 09:00:00,373.0
2015-09-06 10:00:00,563.0
2015-09-06 11:00:00,651.0
2015-09-06 12:00:00,712.0
2015-09-06 13:00:00,733.0
2015-09-06 14:00:00,722.0
2015-09-06 15:00:00,765.0
2015-09-06 16:00:00,764.0
2015-09-06 17:00:00,783.0
2015-09-06 18:00:00,862.0
2015-09-06 19:00:00,889.0
2015-09-06 20:00:00,834.0
2015-09-06 21:00:00,795.0
2015-09-06 22:00:00,731.0
2015-09-06 23:00:00,708.0
2015-09-07 00:00:00,549.0
2015-09-07 01:00:00,429.0
2015-09-07 02:00:00,247.0
2015-09-07 03:00:00,191.0
2015-09-07 04:00:00,186.0
2015-09-07 05:00:00,119.0
2015-09-07 06:00:00,149.0
2015-09-07 07:00:00,172.0
2015-09-07 08:00:00,230.0
2015-09-07 09:00:00,338.0
2015-09-07 10:00:00,500.0
2015-09-07 11:00:00,608.0
2015-09-07 12:00:00,678.0
2015-09-07 13:00:00,672.0
2015-09-07 14:00:00,773.0
2015-09-07 15:00:00,750.0
2015-09-07 16:00:00,784.0
2015-09-07 17:00:00,795.0
2015-09-07 18:00:00,931.0
2015-09-07 19:00:00,903.0
2015-09-07 20:00:00,825.0
2015-09-07 21:00:00,800.0
2015-09-07 22:00:00,607.0
2015-09-07 23:00:00,472.0
2015-09-08 00:00:00,361.0
2015-09-08 01:00:00,198.0
2015-09-08 02:00:00,80.0
2015-09-08 03:00:00,57.0
2015-09-08 04:00:00,63.0
2015-09-08 05:00:00,137.0
2015-09-08 06:00:00,338.0
2015-09-08 07:00:00,554.0
2015-09-08 08:00:00,964.0
2015-09-08 09:00:00,1003.0
2015-09-08 10:00:00,893.0
2015-09-08 11:00:00,1016.0
2015-09-08 12:00:00,998.0
2015-09-08 13:00:00,1017.0
2015-09-08 14:00:00,1019.0
2015-09-08 15:00:00,971.0
2015-09-08 16:00:00,762.0
2015-09-08 17:00:00,720.0
2015-09-08 18:00:00,928.0
2015-09-08 19:00:00,1136.0
2015-09-08 20:00:00,1215.0
2015-09-08 21:00:00,1119.0
2015-09-08 22:00:00,1017.0
2015-09-08 23:00:00,738.0
2015-09-09 00:00:00,535.0
2015-09-09 01:00:00,312.0
2015-09-09 02:00:00,199.0
2015-09-09 03:00:00,135.0
2015-09-09 04:00:00,99.0
2015-09-09 05:00:00,130.0
2015-09-09 06:00:00,372.0
2015-09-09 07:00:00,727.0
2015-09-09 08:00:00,1083.0
2015-09-09 09:00:00,1083.0
2015-09-09 10:00:00,1076.0
2015-09-09 11:00:00,1106.0
2015-09-09 12:00:00,1070.0
2015-09-09 13:00:00,1000.0
2015-09-09 14:00:00,973.0
2015-09-09 15:00:00,907.0
2015-09-09 16:00:00,593.0
2015-09-09 17:00:00,604.0
2015-09-09 18:00:00,777.0
2015-09-09 19:00:00,887.0
2015-09-09 20:00:00,1019.0
2015-09-09 21:00:00,910.0
2015-09-09 22:00:00,887.0
2015-09-09 23:00:00,891.0
2015-09-10 00:00:00,715.0
2015-09-10 01:00:00,373.0
2015-09-10 02:00:00,190.0
2015-09-10 03:00:00,158.0
2015-09-10 04:00:00,122.0
2015-09-10 05:00:00,161.0
2015-09-10 06:00:00,448.0
2015-09-10 07:00:00,953.0
2015-09-10 08:00:00,1126.0
2015-09-10 09:00:00,1157.0
2015-09-10 10:00:00,987.0
2015-09-10 11:00:00,959.0
2015-09-10 12:00:00,959.0
2015-09-10 13:00:00,915.0
2015-09-10 14:00:00,810.0
2015-09-10 15:00:00,702.0
2015-09-10 16:00:00,503.0
2015-09-10 17:00:00,493.0
2015-09-10 18:00:00,699.0
2015-09-10 19:00:00,672.0
2015-09-10 20:00:00,683.0
2015-09-10 21:00:00,753.0
2015-09-10 22:00:00,761.0
2015-09-10 23:00:00,874.0
2015-09-11 00:00:00,762.0
2015-09-11 01:00:00,459.0
2015-09-11 02:00:00,278.0
2015-09-11 03:00:00,184.0
2015-09-11 04:00:00,162.0
2015-09-11 05:00:00,174.0
2015-09-11 06:00:00,367.0
2015-09-11 07:00:00,597.0
2015-09-11 08:00:00,871.0
2015-09-11 09:00:00,958.0
2015-09-11 10:00:00,906.0
2015-09-11 11:00:00,950.0
2015-09-11 12:00:00,904.0
2015-09-11 13:00:00,765.0
2015-09-11 14:00:00,710.0
2015-09-11 15:00:00,693.0
2015-09-11 16:00:00,469.0
2015-09-11 17:00:00,489.0
2015-09-11 18:00:00,702.0
2015-09-11 19:00:00,959.0
2015-09-11 20:00:00,1130.0
2015-09-11 21:00:00,1147.0
2015-09-11 22:00:00,1106.0
2015-09-11 23:00:00,983.0
2015-09-12 00:00:00,862.0
2015-09-12 01:00:00,726.0
2015-09-12 02:00:00,519.0
2015-09-12 03:00:00,391.0
2015-09-12 04:00:00,271.0
2015-09-12 05:00:00,155.0
2015-09-12 06:00:00,185.0
2015-09-12 07:00:00,237.0
2015-09-12 08:00:00,330.0
2015-09-12 09:00:00,467.0
2015-09-12 10:00:00,599.0
2015-09-12 11:00:00,664.0
2015-09-12 12:00:00,604.0
2015-09-12 13:00:00,681.0
2015-09-12 14:00:00,681.0
2015-09-12 15:00:00,795.0
2015-09-12 16:00:00,681.0
2015-09-12 17:00:00,765.0
2015-09-12 18:00:00,943.0
2015-09-12 19:00:00,966.0
2015-09-12 20:00:00,975.0
2015-09-12 21:00:00,879.0
2015-09-12 22:00:00,1069.0
2015-09-12 23:00:00,1019.0
2015-09-13 00:00:00,896.0
2015-09-13 01:00:00,775.0
2015-09-13 02:00:00,514.0
2015-09-13 03:00:00,417.0
2015-09-13 04:00:00,349.0
2015-09-13 05:00:00,159.0
2015-09-13 06:00:00,159.0
2015-09-13 07:00:00,188.0
2015-09-13 08:00:00,308.0
2015-09-13 09:00:00,393.0
2015-09-13 10:00:00,598.0
2015-09-13 11:00:00,757.0
2015-09-13 12:00:00,691.0
2015-09-13 13:00:00,757.0
2015-09-13 14:00:00,758.0
2015-09-13 15:00:00,858.0
2015-09-13 16:00:00,664.0
2015-09-13 17:00:00,713.0
2015-09-13 18:00:00,821.0
2015-09-13 19:00:00,759.0
2015-09-13 20:00:00,737.0
2015-09-13 21:00:00,711.0
2015-09-13 22:00:00,606.0
2015-09-13 23:00:00,499.0
2015-09-14 00:00:00,375.0
2015-09-14 01:00:00,166.0
2015-09-14 02:00:00,115.0
2015-09-14 03:00:00,95.0
2015-09-14 04:00:00,99.0
2015-09-14 05:00:00,136.0
2015-09-14 06:00:00,312.0
2015-09-14 07:00:00,475.0
2015-09-14 08:00:00,674.0
2015-09-14 09:00:00,746.0
2015-09-14 10:00:00,779.0
2015-09-14 11:00:00,839.0
2015-09-14 12:00:00,860.0
2015-09-14 13:00:00,898.0
2015-09-14 14:00:00,883.0
2015-09-14 15:00:00,921.0
2015-09-14 16:00:00,830.0
2015-09-14 17:00:00,849.0
2015-09-14 18:00:00,1126.0
2015-09-14 19:00:00,1160.0
2015-09-14 20:00:00,1154.0
2015-09-14 21:00:00,1028.0
2015-09-14 22:00:00,965.0
2015-09-14 23:00:00,685.0
2015-09-15 00:00:00,417.0
2015-09-15 01:00:00,279.0
2015-09-15 02:00:00,178.0
2015-09-15 03:00:00,115.0
2015-09-15 04:00:00,109.0
2015-09-15 05:00:00,145.0
2015-09-15 06:00:00,323.0
2015-09-15 07:00:00,555.0
2015-09-15 08:00:00,808.0
2015-09-15 09:00:00,936.0
2015-09-15 10:00:00,885.0
2015-09-15 11:00:00,963.0
2015-09-15 12:00:00,1035.0
2015-09-15 13:00:00,1018.0
2015-09-15 14:00:00,1076.0
2015-09-15 15:00:00,1024.0
2015-09-15 16:00:00,732.0
2015-09-15 17:00:00,732.0
2015-09-15 18:00:00,1011.0
2015-09-15 19:00:00,1102.0
2015-09-15 20:00:00,1190.0
2015-09-15 21:00:00,1101.0
2015-09-15 22:00:00,1067.0
2015-09-15 23:00:00,848.0
2015-09-16 00:00:00,505.0
2015-09-16 01:00:00,328.0
2015-09-16 02:00:00,173.0
2015-09-16 03:00:00,114.0
2015-09-16 04:00:00,100.0
2015-09-16 05:00:00,147.0
2015-09-16 06:00:00,378.0
2015-09-16 07:00:00,688.0
2015-09-16 08:00:00,1025.0
2015-09-16 09:00:00,1129.0
2015-09-16 10:00:00,1006.0
2015-09-16 11:00:00,1073.0
2015-09-16 12:00:00,1033.0
2015-09-16 13:00:00,950.0
2015-09-16 14:00:00,968.0
2015-09-16 15:00:00,836.0
2015-09-16 16:00:00,598.0
2015-09-16 17:00:00,540.0
2015-09-16 18:00:00,791.0
2015-09-16 19:00:00,791.0
2015-09-16 20:00:00,977.0
2015-09-16 21:00:00,994.0
2015-09-16 22:00:00,1015.0
2015-09-16 23:00:00,976.0
2015-09-17 00:00:00,776.0
2015-09-17 01:00:00,377.0
2015-09-17 02:00:00,163.0
2015-09-17 03:00:00,108.0
2015-09-17 04:00:00,126.0
2015-09-17 05:00:00,154.0
2015-09-17 06:00:00,409.0
2015-09-17 07:00:00,699.0
2015-09-17 08:00:00,1030.0
2015-09-17 09:00:00,1075.0
2015-09-17 10:00:00,1052.0
2015-09-17 11:00:00,1054.0
2015-09-17 12:00:00,1028.0
2015-09-17 13:00:00,990.0
2015-09-17 14:00:00,971.0
2015-09-17 15:00:00,800.0
2015-09-17 16:00:00,523.0
2015-09-17 17:00:00,526.0
2015-09-17 18:00:00,770.0
2015-09-17 19:00:00,863.0
2015-09-17 20:00:00,951.0
2015-09-17 21:00:00,946.0
2015-09-17 22:00:00,857.0
2015-09-17 23:00:00,1073.0
2015-09-18 00:00:00,983.0
2015-09-18 01:00:00,576.0
2015-09-18 02:00:00,281.0
2015-09-18 03:00:00,211.0
2015-09-18 04:00:00,155.0
2015-09-18 05:00:00,194.0
2015-09-18 06:00:00,364.0
2015-09-18 07:00:00,587.0
2015-09-18 08:00:00,867.0
2015-09-18 09:00:00,1048.0
2015-09-18 10:00:00,906.0
2015-09-18 11:00:00,990.0
2015-09-18 12:00:00,893.0
2015-09-18 13:00:00,763.0
2015-09-18 14:00:00,774.0
2015-09-18 15:00:00,738.0
2015-09-18 16:00:00,541.0
2015-09-18 17:00:00,633.0
2015-09-18 18:00:00,911.0
2015-09-18 19:00:00,993.0
2015-09-18 20:00:00,1034.0
2015-09-18 21:00:00,1086.0
2015-09-18 22:00:00,1117.0
2015-09-18 23:00:00,1004.0
2015-09-19 00:00:00,854.0
2015-09-19 01:00:00,717.0
2015-09-19 02:00:00,528.0
2015-09-19 03:00:00,420.0
2015-09-19 04:00:00,338.0
2015-09-19 05:00:00,162.0
2015-09-19 06:00:00,184.0
2015-09-19 07:00:00,280.0
2015-09-19 08:00:00,480.0
2015-09-19 09:00:00,598.0
2015-09-19 10:00:00,720.0
2015-09-19 11:00:00,844.0
2015-09-19 12:00:00,805.0
2015-09-19 13:00:00,858.0
2015-09-19 14:00:00,843.0
2015-09-19 15:00:00,867.0
2015-09-19 16:00:00,747.0
2015-09-19 17:00:00,809.0
2015-09-19 18:00:00,1049.0
2015-09-19 19:00:00,907.0
2015-09-19 20:00:00,905.0
2015-09-19 21:00:00,913.0
2015-09-19 22:00:00,1024.0
2015-09-19 23:00:00,1043.0
2015-09-20 00:00:00,830.0
2015-09-20 01:00:00,782.0
2015-09-20 02:00:00,634.0
2015-09-20 03:00:00,465.0
2015-09-20 04:00:00,336.0
2015-09-20 05:00:00,158.0
2015-09-20 06:00:00,194.0
2015-09-20 07:00:00,195.0
2015-09-20 08:00:00,408.0
2015-09-20 09:00:00,488.0
2015-09-20 10:00:00,660.0
2015-09-20 11:00:00,695.0
2015-09-20 12:00:00,724.0
2015-09-20 13:00:00,727.0
2015-09-20 14:00:00,730.0
2015-09-20 15:00:00,741.0
2015-09-20 16:00:00,685.0
2015-09-20 17:00:00,710.0
2015-09-20 18:00:00,959.0
2015-09-20 19:00:00,803.0
2015-09-20 20:00:00,733.0
2015-09-20 21:00:00,707.0
2015-09-20 22:00:00,565.0
2015-09-20 23:00:00,439.0
2015-09-21 00:00:00,300.0
2015-09-21 01:00:00,151.0
2015-09-21 02:00:00,98.0
2015-09-21 03:00:00,65.0
2015-09-21 04:00:00,78.0
2015-09-21 05:00:00,125.0
2015-09-21 06:00:00,339.0
2015-09-21 07:00:00,612.0
2015-09-21 08:00:00,931.0
2015-09-21 09:00:00,1027.0
2015-09-21 10:00:00,905.0
2015-09-21 11:00:00,900.0
2015-09-21 12:00:00,846.0
2015-09-21 13:00:00,939.0
2015-09-21 14:00:00,967.0
2015-09-21 15:00:00,865.0
2015-09-21 16:00:00,722.0
2015-09-21 17:00:00,861.0
2015-09-21 18:00:00,980.0
2015-09-21 19:00:00,1087.0
2015-09-21 20:00:00,1215.0
2015-09-21 21:00:00,1112.0
2015-09-21 22:00:00,920.0
2015-09-21 23:00:00,626.0
2015-09-22 00:00:00,415.0
2015-09-22 01:00:00,203.0
2015-09-22 02:00:00,123.0
2015-09-22 03:00:00,78.0
2015-09-22 04:00:00,86.0
2015-09-22 05:00:00,136.0
2015-09-22 06:00:00,334.0
2015-09-22 07:00:00,586.0
2015-09-22 08:00:00,873.0
2015-09-22 09:00:00,926.0
2015-09-22 10:00:00,868.0
2015-09-22 11:00:00,920.0
2015-09-22 12:00:00,943.0
2015-09-22 13:00:00,1021.0
2015-09-22 14:00:00,1142.0
2015-09-22 15:00:00,914.0
2015-09-22 16:00:00,723.0
2015-09-22 17:00:00,845.0
2015-09-22 18:00:00,1154.0
2015-09-22 19:00:00,1295.0
2015-09-22 20:00:00,1209.0
2015-09-22 21:00:00,1125.0
2015-09-22 22:00:00,944.0
2015-09-22 23:00:00,704.0
2015-09-23 00:00:00,483.0
2015-09-23 01:00:00,266.0
2015-09-23 02:00:00,150.0
2015-09-23 03:00:00,113.0
2015-09-23 04:00:00,101.0
2015-09-23 05:00:00,121.0
2015-09-23 06:00:00,322.0
2015-09-23 07:00:00,453.0
2015-09-23 08:00:00,662.0
2015-09-23 09:00:00,815.0
2015-09-23 10:00:00,821.0
2015-09-23 11:00:00,882.0
2015-09-23 12:00:00,866.0
2015-09-23 13:00:00,915.0
2015-09-23 14:00:00,980.0
2015-09-23 15:00:00,841.0
2015-09-23 16:00:00,737.0
2015-09-23 17:00:00,894.0
2015-09-23 18:00:00,1181.0
2015-09-23 19:00:00,1142.0
2015-09-23 20:00:00,1080.0
2015-09-23 21:00:00,1046.0
2015-09-23 22:00:00,1042.0
2015-09-23 23:00:00,770.0
2015-09-24 00:00:00,458.0
2015-09-24 01:00:00,282.0
2015-09-24 02:00:00,178.0
2015-09-24 03:00:00,103.0
2015-09-24 04:00:00,89.0
2015-09-24 05:00:00,134.0
2015-09-24 06:00:00,369.0
2015-09-24 07:00:00,544.0
2015-09-24 08:00:00,700.0
2015-09-24 09:00:00,777.0
2015-09-24 10:00:00,691.0
2015-09-24 11:00:00,694.0
2015-09-24 12:00:00,690.0
2015-09-24 13:00:00,664.0
2015-09-24 14:00:00,691.0
2015-09-24 15:00:00,573.0
2015-09-24 16:00:00,480.0
2015-09-24 17:00:00,510.0
2015-09-24 18:00:00,592.0
2015-09-24 19:00:00,519.0
2015-09-24 20:00:00,562.0
2015-09-24 21:00:00,556.0
2015-09-24 22:00:00,525.0
2015-09-24 23:00:00,448.0
2015-09-25 00:00:00,519.0
2015-09-25 01:00:00,450.0
2015-09-25 02:00:00,236.0
2015-09-25 03:00:00,178.0
2015-09-25 04:00:00,153.0
2015-09-25 05:00:00,161.0
2015-09-25 06:00:00,368.0
2015-09-25 07:00:00,490.0
2015-09-25 08:00:00,594.0
2015-09-25 09:00:00,690.0
2015-09-25 10:00:00,732.0
2015-09-25 11:00:00,815.0
2015-09-25 12:00:00,784.0
2015-09-25 13:00:00,773.0
2015-09-25 14:00:00,834.0
2015-09-25 15:00:00,774.0
2015-09-25 16:00:00,659.0
2015-09-25 17:00:00,598.0
2015-09-25 18:00:00,793.0
2015-09-25 19:00:00,864.0
2015-09-25 20:00:00,1004.0
2015-09-25 21:00:00,954.0
2015-09-25 22:00:00,1004.0
2015-09-25 23:00:00,918.0
2015-09-26 00:00:00,789.0
2015-09-26 01:00:00,647.0
2015-09-26 02:00:00,492.0
2015-09-26 03:00:00,386.0
2015-09-26 04:00:00,314.0
2015-09-26 05:00:00,179.0
2015-09-26 06:00:00,184.0
2015-09-26 07:00:00,261.0
2015-09-26 08:00:00,382.0
2015-09-26 09:00:00,527.0
2015-09-26 10:00:00,666.0
2015-09-26 11:00:00,795.0
2015-09-26 12:00:00,890.0
2015-09-26 13:00:00,769.0
2015-09-26 14:00:00,832.0
2015-09-26 15:00:00,798.0
2015-09-26 16:00:00,626.0
2015-09-26 17:00:00,701.0
2015-09-26 18:00:00,859.0
2015-09-26 19:00:00,863.0
2015-09-26 20:00:00,850.0
2015-09-26 21:00:00,841.0
2015-09-26 22:00:00,954.0
2015-09-26 23:00:00,862.0
2015-09-27 00:00:00,853.0
2015-09-27 01:00:00,763.0
2015-09-27 02:00:00,606.0
2015-09-27 03:00:00,415.0
2015-09-27 04:00:00,358.0
2015-09-27 05:00:00,176.0
2015-09-27 06:00:00,149.0
2015-09-27 07:00:00,223.0
2015-09-27 08:00:00,317.0
2015-09-27 09:00:00,480.0
2015-09-27 10:00:00,617.0
2015-09-27 11:00:00,723.0
2015-09-27 12:00:00,706.0
2015-09-27 13:00:00,693.0
2015-09-27 14:00:00,741.0
2015-09-27 15:00:00,666.0
2015-09-27 16:00:00,554.0
2015-09-27 17:00:00,428.0
2015-09-27 18:00:00,550.0
2015-09-27 19:00:00,593.0
2015-09-27 20:00:00,797.0
2015-09-27 21:00:00,734.0
2015-09-27 22:00:00,674.0
2015-09-27 23:00:00,433.0
2015-09-28 00:00:00,270.0
2015-09-28 01:00:00,162.0
2015-09-28 02:00:00,79.0
2015-09-28 03:00:00,75.0
2015-09-28 04:00:00,88.0
2015-09-28 05:00:00,118.0
2015-09-28 06:00:00,380.0
2015-09-28 07:00:00,569.0
2015-09-28 08:00:00,729.0
2015-09-28 09:00:00,701.0
2015-09-28 10:00:00,611.0
2015-09-28 11:00:00,577.0
2015-09-28 12:00:00,666.0
2015-09-28 13:00:00,702.0
2015-09-28 14:00:00,745.0
2015-09-28 15:00:00,613.0
2015-09-28 16:00:00,475.0
2015-09-28 17:00:00,642.0
2015-09-28 18:00:00,747.0
2015-09-28 19:00:00,637.0
2015-09-28 20:00:00,843.0
2015-09-28 21:00:00,991.0
2015-09-28 22:00:00,999.0
2015-09-28 23:00:00,664.0
2015-09-29 00:00:00,378.0
2015-09-29 01:00:00,234.0
2015-09-29 02:00:00,136.0
2015-09-29 03:00:00,87.0
2015-09-29 04:00:00,78.0
2015-09-29 05:00:00,142.0
2015-09-29 06:00:00,370.0
2015-09-29 07:00:00,638.0
2015-09-29 08:00:00,828.0
2015-09-29 09:00:00,886.0
2015-09-29 10:00:00,737.0
2015-09-29 11:00:00,755.0
2015-09-29 12:00:00,877.0
2015-09-29 13:00:00,805.0
2015-09-29 14:00:00,834.0
2015-09-29 15:00:00,682.0
2015-09-29 16:00:00,495.0
2015-09-29 17:00:00,579.0
2015-09-29 18:00:00,716.0
2015-09-29 19:00:00,832.0
2015-09-29 20:00:00,992.0
2015-09-29 21:00:00,947.0
2015-09-29 22:00:00,879.0
2015-09-29 23:00:00,757.0
2015-09-30 00:00:00,461.0
2015-09-30 01:00:00,258.0
2015-09-30 02:00:00,148.0
2015-09-30 03:00:00,98.0
2015-09-30 04:00:00,92.0
2015-09-30 05:00:00,133.0
2015-09-30 06:00:00,372.0
2015-09-30 07:00:00,681.0
2015-09-30 08:00:00,866.0
2015-09-30 09:00:00,1056.0
2015-09-30 10:00:00,891.0
2015-09-30 11:00:00,872.0
2015-09-30 12:00:00,820.0
2015-09-30 13:00:00,899.0
2015-09-30 14:00:00,809.0
2015-09-30 15:00:00,718.0
2015-09-30 16:00:00,495.0
2015-09-30 17:00:00,599.0
2015-09-30 18:00:00,700.0
2015-09-30 19:00:00,701.0
2015-09-30 20:00:00,951.0
2015-09-30 21:00:00,1050.0
2015-09-30 22:00:00,964.0
2015-09-30 23:00:00,852.0
