,1231
2015-05-08 00:00:00,894.0
2015-05-08 01:00:00,527.0
2015-05-08 02:00:00,301.0
2015-05-08 03:00:00,208.0
2015-05-08 04:00:00,165.0
2015-05-08 05:00:00,170.0
2015-05-08 06:00:00,372.0
2015-05-08 07:00:00,605.0
2015-05-08 08:00:00,897.0
2015-05-08 09:00:00,916.0
2015-05-08 10:00:00,956.0
2015-05-08 11:00:00,1027.0
2015-05-08 12:00:00,1014.0
2015-05-08 13:00:00,937.0
2015-05-08 14:00:00,942.0
2015-05-08 15:00:00,771.0
2015-05-08 16:00:00,543.0
2015-05-08 17:00:00,589.0
2015-05-08 18:00:00,836.0
2015-05-08 19:00:00,1157.0
2015-05-08 20:00:00,1195.0
2015-05-08 21:00:00,1120.0
2015-05-08 22:00:00,1138.0
2015-05-08 23:00:00,1070.0
2015-05-09 00:00:00,1000.0
2015-05-09 01:00:00,740.0
2015-05-09 02:00:00,510.0
2015-05-09 03:00:00,401.0
2015-05-09 04:00:00,322.0
2015-05-09 05:00:00,196.0
2015-05-09 06:00:00,192.0
2015-05-09 07:00:00,219.0
2015-05-09 08:00:00,393.0
2015-05-09 09:00:00,536.0
2015-05-09 10:00:00,715.0
2015-05-09 11:00:00,870.0
2015-05-09 12:00:00,854.0
2015-05-09 13:00:00,925.0
2015-05-09 14:00:00,852.0
2015-05-09 15:00:00,883.0
2015-05-09 16:00:00,729.0
2015-05-09 17:00:00,884.0
2015-05-09 18:00:00,1052.0
2015-05-09 19:00:00,1103.0
2015-05-09 20:00:00,809.0
2015-05-09 21:00:00,780.0
2015-05-09 22:00:00,993.0
2015-05-09 23:00:00,902.0
2015-05-10 00:00:00,876.0
2015-05-10 01:00:00,778.0
2015-05-10 02:00:00,566.0
2015-05-10 03:00:00,387.0
2015-05-10 04:00:00,307.0
2015-05-10 05:00:00,146.0
2015-05-10 06:00:00,156.0
2015-05-10 07:00:00,225.0
2015-05-10 08:00:00,290.0
2015-05-10 09:00:00,388.0
2015-05-10 10:00:00,588.0
2015-05-10 11:00:00,763.0
2015-05-10 12:00:00,740.0
2015-05-10 13:00:00,853.0
2015-05-10 14:00:00,895.0
2015-05-10 15:00:00,744.0
2015-05-10 16:00:00,739.0
2015-05-10 17:00:00,870.0
2015-05-10 18:00:00,1007.0
2015-05-10 19:00:00,971.0
2015-05-10 20:00:00,970.0
2015-05-10 21:00:00,896.0
2015-05-10 22:00:00,746.0
2015-05-10 23:00:00,525.0
2015-05-11 00:00:00,320.0
2015-05-11 01:00:00,187.0
2015-05-11 02:00:00,111.0
2015-05-11 03:00:00,70.0
2015-05-11 04:00:00,61.0
2015-05-11 05:00:00,161.0
2015-05-11 06:00:00,336.0
2015-05-11 07:00:00,600.0
2015-05-11 08:00:00,944.0
2015-05-11 09:00:00,937.0
2015-05-11 10:00:00,991.0
2015-05-11 11:00:00,987.0
2015-05-11 12:00:00,1027.0
2015-05-11 13:00:00,1062.0
2015-05-11 14:00:00,1124.0
2015-05-11 15:00:00,943.0
2015-05-11 16:00:00,710.0
2015-05-11 17:00:00,855.0
2015-05-11 18:00:00,1139.0
2015-05-11 19:00:00,1357.0
2015-05-11 20:00:00,1258.0
2015-05-11 21:00:00,1182.0
2015-05-11 22:00:00,1027.0
2015-05-11 23:00:00,655.0
2015-05-12 00:00:00,482.0
2015-05-12 01:00:00,285.0
2015-05-12 02:00:00,126.0
2015-05-12 03:00:00,87.0
2015-05-12 04:00:00,85.0
2015-05-12 05:00:00,127.0
2015-05-12 06:00:00,332.0
2015-05-12 07:00:00,653.0
2015-05-12 08:00:00,1036.0
2015-05-12 09:00:00,1053.0
2015-05-12 10:00:00,995.0
2015-05-12 11:00:00,1121.0
2015-05-12 12:00:00,1082.0
2015-05-12 13:00:00,1081.0
2015-05-12 14:00:00,1130.0
2015-05-12 15:00:00,890.0
2015-05-12 16:00:00,679.0
2015-05-12 17:00:00,739.0
2015-05-12 18:00:00,962.0
2015-05-12 19:00:00,1228.0
2015-05-12 20:00:00,1287.0
2015-05-12 21:00:00,1133.0
2015-05-12 22:00:00,1031.0
2015-05-12 23:00:00,966.0
2015-05-13 00:00:00,524.0
2015-05-13 01:00:00,324.0
2015-05-13 02:00:00,160.0
2015-05-13 03:00:00,113.0
2015-05-13 04:00:00,99.0
2015-05-13 05:00:00,142.0
2015-05-13 06:00:00,333.0
2015-05-13 07:00:00,660.0
2015-05-13 08:00:00,1088.0
2015-05-13 09:00:00,1069.0
2015-05-13 10:00:00,1082.0
2015-05-13 11:00:00,1097.0
2015-05-13 12:00:00,1046.0
2015-05-13 13:00:00,994.0
2015-05-13 14:00:00,1020.0
2015-05-13 15:00:00,848.0
2015-05-13 16:00:00,630.0
2015-05-13 17:00:00,620.0
2015-05-13 18:00:00,854.0
2015-05-13 19:00:00,1009.0
2015-05-13 20:00:00,1031.0
2015-05-13 21:00:00,1069.0
2015-05-13 22:00:00,1025.0
2015-05-13 23:00:00,1150.0
2015-05-14 00:00:00,769.0
2015-05-14 01:00:00,384.0
2015-05-14 02:00:00,212.0
2015-05-14 03:00:00,136.0
2015-05-14 04:00:00,137.0
2015-05-14 05:00:00,168.0
2015-05-14 06:00:00,397.0
2015-05-14 07:00:00,724.0
2015-05-14 08:00:00,1055.0
2015-05-14 09:00:00,1034.0
2015-05-14 10:00:00,1092.0
2015-05-14 11:00:00,1121.0
2015-05-14 12:00:00,1067.0
2015-05-14 13:00:00,1002.0
2015-05-14 14:00:00,909.0
2015-05-14 15:00:00,721.0
2015-05-14 16:00:00,510.0
2015-05-14 17:00:00,517.0
2015-05-14 18:00:00,760.0
2015-05-14 19:00:00,867.0
2015-05-14 20:00:00,888.0
2015-05-14 21:00:00,961.0
2015-05-14 22:00:00,766.0
2015-05-14 23:00:00,925.0
2015-05-15 00:00:00,902.0
2015-05-15 01:00:00,534.0
2015-05-15 02:00:00,322.0
2015-05-15 03:00:00,217.0
2015-05-15 04:00:00,185.0
2015-05-15 05:00:00,175.0
2015-05-15 06:00:00,320.0
2015-05-15 07:00:00,564.0
2015-05-15 08:00:00,893.0
2015-05-15 09:00:00,899.0
2015-05-15 10:00:00,958.0
2015-05-15 11:00:00,996.0
2015-05-15 12:00:00,810.0
2015-05-15 13:00:00,703.0
2015-05-15 14:00:00,746.0
2015-05-15 15:00:00,627.0
2015-05-15 16:00:00,466.0
2015-05-15 17:00:00,556.0
2015-05-15 18:00:00,778.0
2015-05-15 19:00:00,974.0
2015-05-15 20:00:00,1090.0
2015-05-15 21:00:00,1086.0
2015-05-15 22:00:00,1147.0
2015-05-15 23:00:00,1119.0
2015-05-16 00:00:00,1059.0
2015-05-16 01:00:00,870.0
2015-05-16 02:00:00,651.0
2015-05-16 03:00:00,403.0
2015-05-16 04:00:00,318.0
2015-05-16 05:00:00,171.0
2015-05-16 06:00:00,191.0
2015-05-16 07:00:00,256.0
2015-05-16 08:00:00,423.0
2015-05-16 09:00:00,583.0
2015-05-16 10:00:00,772.0
2015-05-16 11:00:00,837.0
2015-05-16 12:00:00,857.0
2015-05-16 13:00:00,820.0
2015-05-16 14:00:00,845.0
2015-05-16 15:00:00,901.0
2015-05-16 16:00:00,705.0
2015-05-16 17:00:00,694.0
2015-05-16 18:00:00,886.0
2015-05-16 19:00:00,887.0
2015-05-16 20:00:00,834.0
2015-05-16 21:00:00,907.0
2015-05-16 22:00:00,940.0
2015-05-16 23:00:00,1003.0
2015-05-17 00:00:00,886.0
2015-05-17 01:00:00,771.0
2015-05-17 02:00:00,621.0
2015-05-17 03:00:00,450.0
2015-05-17 04:00:00,328.0
2015-05-17 05:00:00,155.0
2015-05-17 06:00:00,155.0
2015-05-17 07:00:00,209.0
2015-05-17 08:00:00,337.0
2015-05-17 09:00:00,514.0
2015-05-17 10:00:00,692.0
2015-05-17 11:00:00,808.0
2015-05-17 12:00:00,906.0
2015-05-17 13:00:00,799.0
2015-05-17 14:00:00,852.0
2015-05-17 15:00:00,788.0
2015-05-17 16:00:00,674.0
2015-05-17 17:00:00,782.0
2015-05-17 18:00:00,876.0
2015-05-17 19:00:00,1045.0
2015-05-17 20:00:00,892.0
2015-05-17 21:00:00,831.0
2015-05-17 22:00:00,678.0
2015-05-17 23:00:00,536.0
2015-05-18 00:00:00,387.0
2015-05-18 01:00:00,208.0
2015-05-18 02:00:00,101.0
2015-05-18 03:00:00,89.0
2015-05-18 04:00:00,104.0
2015-05-18 05:00:00,145.0
2015-05-18 06:00:00,346.0
2015-05-18 07:00:00,612.0
2015-05-18 08:00:00,860.0
2015-05-18 09:00:00,1003.0
2015-05-18 10:00:00,946.0
2015-05-18 11:00:00,995.0
2015-05-18 12:00:00,992.0
2015-05-18 13:00:00,1036.0
2015-05-18 14:00:00,1049.0
2015-05-18 15:00:00,897.0
2015-05-18 16:00:00,665.0
2015-05-18 17:00:00,808.0
2015-05-18 18:00:00,953.0
2015-05-18 19:00:00,1207.0
2015-05-18 20:00:00,1234.0
2015-05-18 21:00:00,1122.0
2015-05-18 22:00:00,1103.0
2015-05-18 23:00:00,978.0
2015-05-19 00:00:00,567.0
2015-05-19 01:00:00,322.0
2015-05-19 02:00:00,209.0
2015-05-19 03:00:00,106.0
2015-05-19 04:00:00,100.0
2015-05-19 05:00:00,150.0
2015-05-19 06:00:00,335.0
2015-05-19 07:00:00,747.0
2015-05-19 08:00:00,1076.0
2015-05-19 09:00:00,1167.0
2015-05-19 10:00:00,1070.0
2015-05-19 11:00:00,1116.0
2015-05-19 12:00:00,1120.0
2015-05-19 13:00:00,1055.0
2015-05-19 14:00:00,1113.0
2015-05-19 15:00:00,870.0
2015-05-19 16:00:00,634.0
2015-05-19 17:00:00,767.0
2015-05-19 18:00:00,1004.0
2015-05-19 19:00:00,1308.0
2015-05-19 20:00:00,1270.0
2015-05-19 21:00:00,1213.0
2015-05-19 22:00:00,962.0
2015-05-19 23:00:00,1052.0
2015-05-20 00:00:00,734.0
2015-05-20 01:00:00,369.0
2015-05-20 02:00:00,176.0
2015-05-20 03:00:00,126.0
2015-05-20 04:00:00,126.0
2015-05-20 05:00:00,155.0
2015-05-20 06:00:00,337.0
2015-05-20 07:00:00,713.0
2015-05-20 08:00:00,1055.0
2015-05-20 09:00:00,1085.0
2015-05-20 10:00:00,1038.0
2015-05-20 11:00:00,1035.0
2015-05-20 12:00:00,1126.0
2015-05-20 13:00:00,962.0
2015-05-20 14:00:00,954.0
2015-05-20 15:00:00,767.0
2015-05-20 16:00:00,591.0
2015-05-20 17:00:00,593.0
2015-05-20 18:00:00,846.0
2015-05-20 19:00:00,1008.0
2015-05-20 20:00:00,1118.0
2015-05-20 21:00:00,982.0
2015-05-20 22:00:00,968.0
2015-05-20 23:00:00,1106.0
2015-05-21 00:00:00,676.0
2015-05-21 01:00:00,425.0
2015-05-21 02:00:00,240.0
2015-05-21 03:00:00,130.0
2015-05-21 04:00:00,145.0
2015-05-21 05:00:00,141.0
2015-05-21 06:00:00,359.0
2015-05-21 07:00:00,682.0
2015-05-21 08:00:00,928.0
2015-05-21 09:00:00,1073.0
2015-05-21 10:00:00,1004.0
2015-05-21 11:00:00,1107.0
2015-05-21 12:00:00,1102.0
2015-05-21 13:00:00,991.0
2015-05-21 14:00:00,976.0
2015-05-21 15:00:00,859.0
2015-05-21 16:00:00,519.0
2015-05-21 17:00:00,578.0
2015-05-21 18:00:00,809.0
2015-05-21 19:00:00,966.0
2015-05-21 20:00:00,962.0
2015-05-21 21:00:00,1089.0
2015-05-21 22:00:00,1002.0
2015-05-21 23:00:00,1124.0
2015-05-22 00:00:00,861.0
2015-05-22 01:00:00,481.0
2015-05-22 02:00:00,322.0
2015-05-22 03:00:00,213.0
2015-05-22 04:00:00,178.0
2015-05-22 05:00:00,169.0
2015-05-22 06:00:00,296.0
2015-05-22 07:00:00,516.0
2015-05-22 08:00:00,688.0
2015-05-22 09:00:00,834.0
2015-05-22 10:00:00,902.0
2015-05-22 11:00:00,891.0
2015-05-22 12:00:00,1006.0
2015-05-22 13:00:00,905.0
2015-05-22 14:00:00,813.0
2015-05-22 15:00:00,657.0
2015-05-22 16:00:00,601.0
2015-05-22 17:00:00,707.0
2015-05-22 18:00:00,1051.0
2015-05-22 19:00:00,1175.0
2015-05-22 20:00:00,936.0
2015-05-22 21:00:00,912.0
2015-05-22 22:00:00,1153.0
2015-05-22 23:00:00,1002.0
2015-05-23 00:00:00,907.0
2015-05-23 01:00:00,607.0
2015-05-23 02:00:00,447.0
2015-05-23 03:00:00,349.0
2015-05-23 04:00:00,266.0
2015-05-23 05:00:00,147.0
2015-05-23 06:00:00,167.0
2015-05-23 07:00:00,210.0
2015-05-23 08:00:00,289.0
2015-05-23 09:00:00,455.0
2015-05-23 10:00:00,594.0
2015-05-23 11:00:00,714.0
2015-05-23 12:00:00,882.0
2015-05-23 13:00:00,852.0
2015-05-23 14:00:00,776.0
2015-05-23 15:00:00,835.0
2015-05-23 16:00:00,788.0
2015-05-23 17:00:00,871.0
2015-05-23 18:00:00,933.0
2015-05-23 19:00:00,1054.0
2015-05-23 20:00:00,818.0
2015-05-23 21:00:00,852.0
2015-05-23 22:00:00,1016.0
2015-05-23 23:00:00,963.0
2015-05-24 00:00:00,833.0
2015-05-24 01:00:00,668.0
2015-05-24 02:00:00,439.0
2015-05-24 03:00:00,345.0
2015-05-24 04:00:00,275.0
2015-05-24 05:00:00,134.0
2015-05-24 06:00:00,111.0
2015-05-24 07:00:00,194.0
2015-05-24 08:00:00,213.0
2015-05-24 09:00:00,402.0
2015-05-24 10:00:00,568.0
2015-05-24 11:00:00,696.0
2015-05-24 12:00:00,796.0
2015-05-24 13:00:00,819.0
2015-05-24 14:00:00,843.0
2015-05-24 15:00:00,770.0
2015-05-24 16:00:00,763.0
2015-05-24 17:00:00,901.0
2015-05-24 18:00:00,908.0
2015-05-24 19:00:00,891.0
2015-05-24 20:00:00,766.0
2015-05-24 21:00:00,783.0
2015-05-24 22:00:00,788.0
2015-05-24 23:00:00,730.0
2015-05-25 00:00:00,648.0
2015-05-25 01:00:00,429.0
2015-05-25 02:00:00,298.0
2015-05-25 03:00:00,207.0
2015-05-25 04:00:00,193.0
2015-05-25 05:00:00,100.0
2015-05-25 06:00:00,132.0
2015-05-25 07:00:00,153.0
2015-05-25 08:00:00,197.0
2015-05-25 09:00:00,380.0
2015-05-25 10:00:00,490.0
2015-05-25 11:00:00,582.0
2015-05-25 12:00:00,762.0
2015-05-25 13:00:00,731.0
2015-05-25 14:00:00,770.0
2015-05-25 15:00:00,754.0
2015-05-25 16:00:00,742.0
2015-05-25 17:00:00,916.0
2015-05-25 18:00:00,927.0
2015-05-25 19:00:00,929.0
2015-05-25 20:00:00,746.0
2015-05-25 21:00:00,760.0
2015-05-25 22:00:00,707.0
2015-05-25 23:00:00,490.0
2015-05-26 00:00:00,272.0
2015-05-26 01:00:00,155.0
2015-05-26 02:00:00,95.0
2015-05-26 03:00:00,59.0
2015-05-26 04:00:00,67.0
2015-05-26 05:00:00,124.0
2015-05-26 06:00:00,357.0
2015-05-26 07:00:00,543.0
2015-05-26 08:00:00,827.0
2015-05-26 09:00:00,953.0
2015-05-26 10:00:00,851.0
2015-05-26 11:00:00,992.0
2015-05-26 12:00:00,1066.0
2015-05-26 13:00:00,1169.0
2015-05-26 14:00:00,1142.0
2015-05-26 15:00:00,1042.0
2015-05-26 16:00:00,744.0
2015-05-26 17:00:00,888.0
2015-05-26 18:00:00,1234.0
2015-05-26 19:00:00,1299.0
2015-05-26 20:00:00,1246.0
2015-05-26 21:00:00,1234.0
2015-05-26 22:00:00,1059.0
2015-05-26 23:00:00,758.0
2015-05-27 00:00:00,441.0
2015-05-27 01:00:00,279.0
2015-05-27 02:00:00,125.0
2015-05-27 03:00:00,105.0
2015-05-27 04:00:00,88.0
2015-05-27 05:00:00,120.0
2015-05-27 06:00:00,383.0
2015-05-27 07:00:00,658.0
2015-05-27 08:00:00,952.0
2015-05-27 09:00:00,1131.0
2015-05-27 10:00:00,1035.0
2015-05-27 11:00:00,1110.0
2015-05-27 12:00:00,1092.0
2015-05-27 13:00:00,984.0
2015-05-27 14:00:00,1044.0
2015-05-27 15:00:00,863.0
2015-05-27 16:00:00,630.0
2015-05-27 17:00:00,638.0
2015-05-27 18:00:00,846.0
2015-05-27 19:00:00,873.0
2015-05-27 20:00:00,862.0
2015-05-27 21:00:00,1064.0
2015-05-27 22:00:00,1248.0
2015-05-27 23:00:00,919.0
2015-05-28 00:00:00,580.0
2015-05-28 01:00:00,302.0
2015-05-28 02:00:00,161.0
2015-05-28 03:00:00,126.0
2015-05-28 04:00:00,100.0
2015-05-28 05:00:00,136.0
2015-05-28 06:00:00,368.0
2015-05-28 07:00:00,696.0
2015-05-28 08:00:00,953.0
2015-05-28 09:00:00,1104.0
2015-05-28 10:00:00,961.0
2015-05-28 11:00:00,1113.0
2015-05-28 12:00:00,1085.0
2015-05-28 13:00:00,1074.0
2015-05-28 14:00:00,967.0
2015-05-28 15:00:00,832.0
2015-05-28 16:00:00,553.0
2015-05-28 17:00:00,632.0
2015-05-28 18:00:00,884.0
2015-05-28 19:00:00,971.0
2015-05-28 20:00:00,1157.0
2015-05-28 21:00:00,1084.0
2015-05-28 22:00:00,826.0
2015-05-28 23:00:00,905.0
2015-05-29 00:00:00,898.0
2015-05-29 01:00:00,542.0
2015-05-29 02:00:00,296.0
2015-05-29 03:00:00,212.0
2015-05-29 04:00:00,156.0
2015-05-29 05:00:00,167.0
2015-05-29 06:00:00,360.0
2015-05-29 07:00:00,587.0
2015-05-29 08:00:00,805.0
2015-05-29 09:00:00,979.0
2015-05-29 10:00:00,896.0
2015-05-29 11:00:00,984.0
2015-05-29 12:00:00,911.0
2015-05-29 13:00:00,777.0
2015-05-29 14:00:00,844.0
2015-05-29 15:00:00,671.0
2015-05-29 16:00:00,552.0
2015-05-29 17:00:00,610.0
2015-05-29 18:00:00,964.0
2015-05-29 19:00:00,1169.0
2015-05-29 20:00:00,1107.0
2015-05-29 21:00:00,1053.0
2015-05-29 22:00:00,1098.0
2015-05-29 23:00:00,977.0
2015-05-30 00:00:00,940.0
2015-05-30 01:00:00,847.0
2015-05-30 02:00:00,609.0
2015-05-30 03:00:00,421.0
2015-05-30 04:00:00,352.0
2015-05-30 05:00:00,155.0
2015-05-30 06:00:00,200.0
2015-05-30 07:00:00,260.0
2015-05-30 08:00:00,364.0
2015-05-30 09:00:00,576.0
2015-05-30 10:00:00,737.0
2015-05-30 11:00:00,794.0
2015-05-30 12:00:00,846.0
2015-05-30 13:00:00,920.0
2015-05-30 14:00:00,827.0
2015-05-30 15:00:00,778.0
2015-05-30 16:00:00,667.0
2015-05-30 17:00:00,708.0
2015-05-30 18:00:00,902.0
2015-05-30 19:00:00,883.0
2015-05-30 20:00:00,860.0
2015-05-30 21:00:00,861.0
2015-05-30 22:00:00,1068.0
2015-05-30 23:00:00,999.0
2015-05-31 00:00:00,957.0
2015-05-31 01:00:00,747.0
2015-05-31 02:00:00,559.0
2015-05-31 03:00:00,449.0
2015-05-31 04:00:00,322.0
2015-05-31 05:00:00,151.0
2015-05-31 06:00:00,152.0
2015-05-31 07:00:00,186.0
2015-05-31 08:00:00,277.0
2015-05-31 09:00:00,421.0
2015-05-31 10:00:00,506.0
2015-05-31 11:00:00,528.0
2015-05-31 12:00:00,474.0
2015-05-31 13:00:00,472.0
2015-05-31 14:00:00,445.0
2015-05-31 15:00:00,370.0
2015-05-31 16:00:00,308.0
2015-05-31 17:00:00,288.0
2015-05-31 18:00:00,347.0
2015-05-31 19:00:00,468.0
2015-05-31 20:00:00,577.0
2015-05-31 21:00:00,578.0
2015-05-31 22:00:00,527.0
2015-05-31 23:00:00,438.0
