,1231
2015-07-04 04:00:00,273.0
2015-07-04 05:00:00,137.0
2015-07-04 06:00:00,118.0
2015-07-04 07:00:00,112.0
2015-07-04 08:00:00,154.0
2015-07-04 09:00:00,292.0
2015-07-04 10:00:00,395.0
2015-07-04 11:00:00,464.0
2015-07-04 12:00:00,618.0
2015-07-04 13:00:00,702.0
2015-07-04 14:00:00,586.0
2015-07-04 15:00:00,562.0
2015-07-04 16:00:00,667.0
2015-07-04 17:00:00,666.0
2015-07-04 18:00:00,745.0
2015-07-04 19:00:00,722.0
2015-07-04 20:00:00,611.0
2015-07-04 21:00:00,539.0
2015-07-04 22:00:00,794.0
2015-07-04 23:00:00,704.0
2015-07-05 00:00:00,570.0
2015-07-05 01:00:00,475.0
2015-07-05 02:00:00,299.0
2015-07-05 03:00:00,291.0
2015-07-05 04:00:00,226.0
2015-07-05 05:00:00,147.0
2015-07-05 06:00:00,130.0
2015-07-05 07:00:00,135.0
2015-07-05 08:00:00,184.0
2015-07-05 09:00:00,306.0
2015-07-05 10:00:00,471.0
2015-07-05 11:00:00,583.0
2015-07-05 12:00:00,704.0
2015-07-05 13:00:00,707.0
2015-07-05 14:00:00,737.0
2015-07-05 15:00:00,660.0
2015-07-05 16:00:00,652.0
2015-07-05 17:00:00,850.0
2015-07-05 18:00:00,799.0
2015-07-05 19:00:00,839.0
2015-07-05 20:00:00,682.0
2015-07-05 21:00:00,972.0
2015-07-05 22:00:00,692.0
2015-07-05 23:00:00,605.0
2015-07-06 00:00:00,320.0
2015-07-06 01:00:00,190.0
2015-07-06 02:00:00,99.0
2015-07-06 03:00:00,54.0
2015-07-06 04:00:00,70.0
2015-07-06 05:00:00,91.0
2015-07-06 06:00:00,308.0
2015-07-06 07:00:00,448.0
2015-07-06 08:00:00,669.0
2015-07-06 09:00:00,806.0
2015-07-06 10:00:00,730.0
2015-07-06 11:00:00,794.0
2015-07-06 12:00:00,897.0
2015-07-06 13:00:00,856.0
2015-07-06 14:00:00,859.0
2015-07-06 15:00:00,882.0
2015-07-06 16:00:00,819.0
2015-07-06 17:00:00,895.0
2015-07-06 18:00:00,1063.0
2015-07-06 19:00:00,1106.0
2015-07-06 20:00:00,943.0
2015-07-06 21:00:00,966.0
2015-07-06 22:00:00,880.0
2015-07-06 23:00:00,791.0
2015-07-07 00:00:00,488.0
2015-07-07 01:00:00,270.0
2015-07-07 02:00:00,144.0
2015-07-07 03:00:00,92.0
2015-07-07 04:00:00,98.0
2015-07-07 05:00:00,131.0
2015-07-07 06:00:00,356.0
2015-07-07 07:00:00,550.0
2015-07-07 08:00:00,830.0
2015-07-07 09:00:00,1075.0
2015-07-07 10:00:00,915.0
2015-07-07 11:00:00,1007.0
2015-07-07 12:00:00,1135.0
2015-07-07 13:00:00,1086.0
2015-07-07 14:00:00,1131.0
2015-07-07 15:00:00,1041.0
2015-07-07 16:00:00,791.0
2015-07-07 17:00:00,847.0
2015-07-07 18:00:00,1159.0
2015-07-07 19:00:00,1275.0
2015-07-07 20:00:00,1090.0
2015-07-07 21:00:00,1172.0
2015-07-07 22:00:00,1003.0
2015-07-07 23:00:00,1014.0
2015-07-08 00:00:00,605.0
2015-07-08 01:00:00,281.0
2015-07-08 02:00:00,177.0
2015-07-08 03:00:00,100.0
2015-07-08 04:00:00,93.0
2015-07-08 05:00:00,120.0
2015-07-08 06:00:00,319.0
2015-07-08 07:00:00,592.0
2015-07-08 08:00:00,889.0
2015-07-08 09:00:00,1073.0
2015-07-08 10:00:00,1070.0
2015-07-08 11:00:00,1077.0
2015-07-08 12:00:00,1203.0
2015-07-08 13:00:00,1220.0
2015-07-08 14:00:00,1153.0
2015-07-08 15:00:00,1092.0
2015-07-08 16:00:00,761.0
2015-07-08 17:00:00,756.0
2015-07-08 18:00:00,1032.0
2015-07-08 19:00:00,1362.0
2015-07-08 20:00:00,1188.0
2015-07-08 21:00:00,1243.0
2015-07-08 22:00:00,1082.0
2015-07-08 23:00:00,1012.0
2015-07-09 00:00:00,745.0
2015-07-09 01:00:00,448.0
2015-07-09 02:00:00,194.0
2015-07-09 03:00:00,146.0
2015-07-09 04:00:00,120.0
2015-07-09 05:00:00,141.0
2015-07-09 06:00:00,356.0
2015-07-09 07:00:00,641.0
2015-07-09 08:00:00,1178.0
2015-07-09 09:00:00,1058.0
2015-07-09 10:00:00,1016.0
2015-07-09 11:00:00,1057.0
2015-07-09 12:00:00,1154.0
2015-07-09 13:00:00,1140.0
2015-07-09 14:00:00,1158.0
2015-07-09 15:00:00,1007.0
2015-07-09 16:00:00,728.0
2015-07-09 17:00:00,696.0
2015-07-09 18:00:00,1023.0
2015-07-09 19:00:00,1211.0
2015-07-09 20:00:00,928.0
2015-07-09 21:00:00,852.0
2015-07-09 22:00:00,706.0
2015-07-09 23:00:00,946.0
2015-07-10 00:00:00,878.0
2015-07-10 01:00:00,481.0
2015-07-10 02:00:00,294.0
2015-07-10 03:00:00,184.0
2015-07-10 04:00:00,163.0
2015-07-10 05:00:00,140.0
2015-07-10 06:00:00,334.0
2015-07-10 07:00:00,502.0
2015-07-10 08:00:00,751.0
2015-07-10 09:00:00,889.0
2015-07-10 10:00:00,877.0
2015-07-10 11:00:00,937.0
2015-07-10 12:00:00,1000.0
2015-07-10 13:00:00,894.0
2015-07-10 14:00:00,975.0
2015-07-10 15:00:00,873.0
2015-07-10 16:00:00,691.0
2015-07-10 17:00:00,790.0
2015-07-10 18:00:00,1010.0
2015-07-10 19:00:00,1323.0
2015-07-10 20:00:00,1057.0
2015-07-10 21:00:00,1051.0
2015-07-10 22:00:00,1027.0
2015-07-10 23:00:00,1146.0
2015-07-11 00:00:00,1039.0
2015-07-11 01:00:00,817.0
2015-07-11 02:00:00,569.0
2015-07-11 03:00:00,389.0
2015-07-11 04:00:00,292.0
2015-07-11 05:00:00,145.0
2015-07-11 06:00:00,174.0
2015-07-11 07:00:00,212.0
2015-07-11 08:00:00,282.0
2015-07-11 09:00:00,460.0
2015-07-11 10:00:00,653.0
2015-07-11 11:00:00,711.0
2015-07-11 12:00:00,823.0
2015-07-11 13:00:00,877.0
2015-07-11 14:00:00,810.0
2015-07-11 15:00:00,858.0
2015-07-11 16:00:00,797.0
2015-07-11 17:00:00,894.0
2015-07-11 18:00:00,941.0
2015-07-11 19:00:00,1060.0
2015-07-11 20:00:00,832.0
2015-07-11 21:00:00,823.0
2015-07-11 22:00:00,947.0
2015-07-11 23:00:00,1151.0
2015-07-12 00:00:00,1004.0
2015-07-12 01:00:00,902.0
2015-07-12 02:00:00,548.0
2015-07-12 03:00:00,454.0
2015-07-12 04:00:00,321.0
2015-07-12 05:00:00,164.0
2015-07-12 06:00:00,147.0
2015-07-12 07:00:00,168.0
2015-07-12 08:00:00,250.0
2015-07-12 09:00:00,404.0
2015-07-12 10:00:00,566.0
2015-07-12 11:00:00,713.0
2015-07-12 12:00:00,791.0
2015-07-12 13:00:00,784.0
2015-07-12 14:00:00,796.0
2015-07-12 15:00:00,752.0
2015-07-12 16:00:00,726.0
2015-07-12 17:00:00,793.0
2015-07-12 18:00:00,846.0
2015-07-12 19:00:00,856.0
2015-07-12 20:00:00,685.0
2015-07-12 21:00:00,819.0
2015-07-12 22:00:00,627.0
2015-07-12 23:00:00,496.0
2015-07-13 00:00:00,315.0
2015-07-13 01:00:00,168.0
2015-07-13 02:00:00,70.0
2015-07-13 03:00:00,69.0
2015-07-13 04:00:00,77.0
2015-07-13 05:00:00,97.0
2015-07-13 06:00:00,311.0
2015-07-13 07:00:00,486.0
2015-07-13 08:00:00,802.0
2015-07-13 09:00:00,930.0
2015-07-13 10:00:00,845.0
2015-07-13 11:00:00,888.0
2015-07-13 12:00:00,964.0
2015-07-13 13:00:00,995.0
2015-07-13 14:00:00,1030.0
2015-07-13 15:00:00,987.0
2015-07-13 16:00:00,884.0
2015-07-13 17:00:00,963.0
2015-07-13 18:00:00,1233.0
2015-07-13 19:00:00,1267.0
2015-07-13 20:00:00,1035.0
2015-07-13 21:00:00,1032.0
2015-07-13 22:00:00,1052.0
2015-07-13 23:00:00,741.0
2015-07-14 00:00:00,575.0
2015-07-14 01:00:00,296.0
2015-07-14 02:00:00,168.0
2015-07-14 03:00:00,104.0
2015-07-14 04:00:00,112.0
2015-07-14 05:00:00,124.0
2015-07-14 06:00:00,325.0
2015-07-14 07:00:00,590.0
2015-07-14 08:00:00,869.0
2015-07-14 09:00:00,1017.0
2015-07-14 10:00:00,1043.0
2015-07-14 11:00:00,1081.0
2015-07-14 12:00:00,1184.0
2015-07-14 13:00:00,1081.0
2015-07-14 14:00:00,976.0
2015-07-14 15:00:00,946.0
2015-07-14 16:00:00,693.0
2015-07-14 17:00:00,742.0
2015-07-14 18:00:00,977.0
2015-07-14 19:00:00,1340.0
2015-07-14 20:00:00,1053.0
2015-07-14 21:00:00,1054.0
2015-07-14 22:00:00,1099.0
2015-07-14 23:00:00,983.0
2015-07-15 00:00:00,653.0
2015-07-15 01:00:00,316.0
2015-07-15 02:00:00,175.0
2015-07-15 03:00:00,109.0
2015-07-15 04:00:00,100.0
2015-07-15 05:00:00,158.0
2015-07-15 06:00:00,390.0
2015-07-15 07:00:00,583.0
2015-07-15 08:00:00,1029.0
2015-07-15 09:00:00,1123.0
2015-07-15 10:00:00,1081.0
2015-07-15 11:00:00,1049.0
2015-07-15 12:00:00,1050.0
2015-07-15 13:00:00,1038.0
2015-07-15 14:00:00,973.0
2015-07-15 15:00:00,907.0
2015-07-15 16:00:00,728.0
2015-07-15 17:00:00,708.0
2015-07-15 18:00:00,987.0
2015-07-15 19:00:00,1180.0
2015-07-15 20:00:00,1161.0
2015-07-15 21:00:00,1114.0
2015-07-15 22:00:00,1078.0
2015-07-15 23:00:00,1072.0
2015-07-16 00:00:00,844.0
2015-07-16 01:00:00,397.0
2015-07-16 02:00:00,203.0
2015-07-16 03:00:00,142.0
2015-07-16 04:00:00,140.0
2015-07-16 05:00:00,136.0
2015-07-16 06:00:00,309.0
2015-07-16 07:00:00,550.0
2015-07-16 08:00:00,895.0
2015-07-16 09:00:00,1026.0
2015-07-16 10:00:00,976.0
2015-07-16 11:00:00,1059.0
2015-07-16 12:00:00,1160.0
2015-07-16 13:00:00,1118.0
2015-07-16 14:00:00,1105.0
2015-07-16 15:00:00,864.0
2015-07-16 16:00:00,651.0
2015-07-16 17:00:00,602.0
2015-07-16 18:00:00,760.0
2015-07-16 19:00:00,897.0
2015-07-16 20:00:00,851.0
2015-07-16 21:00:00,923.0
2015-07-16 22:00:00,783.0
2015-07-16 23:00:00,952.0
2015-07-17 00:00:00,1002.0
2015-07-17 01:00:00,659.0
2015-07-17 02:00:00,360.0
2015-07-17 03:00:00,227.0
2015-07-17 04:00:00,159.0
2015-07-17 05:00:00,170.0
2015-07-17 06:00:00,308.0
2015-07-17 07:00:00,490.0
2015-07-17 08:00:00,733.0
2015-07-17 09:00:00,860.0
2015-07-17 10:00:00,817.0
2015-07-17 11:00:00,826.0
2015-07-17 12:00:00,815.0
2015-07-17 13:00:00,740.0
2015-07-17 14:00:00,689.0
2015-07-17 15:00:00,593.0
2015-07-17 16:00:00,512.0
2015-07-17 17:00:00,516.0
2015-07-17 18:00:00,553.0
2015-07-17 19:00:00,699.0
2015-07-17 20:00:00,787.0
2015-07-17 21:00:00,832.0
2015-07-17 22:00:00,868.0
2015-07-17 23:00:00,711.0
2015-07-18 00:00:00,748.0
2015-07-18 01:00:00,674.0
2015-07-18 02:00:00,507.0
2015-07-18 03:00:00,375.0
2015-07-18 04:00:00,252.0
2015-07-18 05:00:00,162.0
2015-07-18 06:00:00,192.0
2015-07-18 07:00:00,219.0
2015-07-18 08:00:00,389.0
2015-07-18 09:00:00,528.0
2015-07-18 10:00:00,600.0
2015-07-18 11:00:00,792.0
2015-07-18 12:00:00,847.0
2015-07-18 13:00:00,894.0
2015-07-18 14:00:00,775.0
2015-07-18 15:00:00,781.0
2015-07-18 16:00:00,747.0
2015-07-18 17:00:00,751.0
2015-07-18 18:00:00,951.0
2015-07-18 19:00:00,1114.0
2015-07-18 20:00:00,866.0
2015-07-18 21:00:00,885.0
2015-07-18 22:00:00,1114.0
2015-07-18 23:00:00,1186.0
2015-07-19 00:00:00,1027.0
2015-07-19 01:00:00,839.0
2015-07-19 02:00:00,633.0
2015-07-19 03:00:00,501.0
2015-07-19 04:00:00,350.0
2015-07-19 05:00:00,187.0
2015-07-19 06:00:00,156.0
2015-07-19 07:00:00,181.0
2015-07-19 08:00:00,307.0
2015-07-19 09:00:00,495.0
2015-07-19 10:00:00,710.0
2015-07-19 11:00:00,846.0
2015-07-19 12:00:00,834.0
2015-07-19 13:00:00,915.0
2015-07-19 14:00:00,857.0
2015-07-19 15:00:00,857.0
2015-07-19 16:00:00,760.0
2015-07-19 17:00:00,923.0
2015-07-19 18:00:00,1077.0
2015-07-19 19:00:00,1077.0
2015-07-19 20:00:00,868.0
2015-07-19 21:00:00,855.0
2015-07-19 22:00:00,879.0
2015-07-19 23:00:00,870.0
2015-07-20 00:00:00,392.0
2015-07-20 01:00:00,241.0
2015-07-20 02:00:00,102.0
2015-07-20 03:00:00,67.0
2015-07-20 04:00:00,89.0
2015-07-20 05:00:00,125.0
2015-07-20 06:00:00,342.0
2015-07-20 07:00:00,591.0
2015-07-20 08:00:00,964.0
2015-07-20 09:00:00,1088.0
2015-07-20 10:00:00,950.0
2015-07-20 11:00:00,1067.0
2015-07-20 12:00:00,1088.0
2015-07-20 13:00:00,1083.0
2015-07-20 14:00:00,1059.0
2015-07-20 15:00:00,1060.0
2015-07-20 16:00:00,883.0
2015-07-20 17:00:00,976.0
2015-07-20 18:00:00,1176.0
2015-07-20 19:00:00,1400.0
2015-07-20 20:00:00,1181.0
2015-07-20 21:00:00,1087.0
2015-07-20 22:00:00,1062.0
2015-07-20 23:00:00,793.0
2015-07-21 00:00:00,553.0
2015-07-21 01:00:00,293.0
2015-07-21 02:00:00,141.0
2015-07-21 03:00:00,100.0
2015-07-21 04:00:00,87.0
2015-07-21 05:00:00,130.0
2015-07-21 06:00:00,340.0
2015-07-21 07:00:00,667.0
2015-07-21 08:00:00,1086.0
2015-07-21 09:00:00,1195.0
2015-07-21 10:00:00,1099.0
2015-07-21 11:00:00,1210.0
2015-07-21 12:00:00,1142.0
2015-07-21 13:00:00,1149.0
2015-07-21 14:00:00,1129.0
2015-07-21 15:00:00,757.0
2015-07-21 16:00:00,582.0
2015-07-21 17:00:00,532.0
2015-07-21 18:00:00,867.0
2015-07-21 19:00:00,1001.0
2015-07-21 20:00:00,1095.0
2015-07-21 21:00:00,920.0
2015-07-21 22:00:00,1072.0
2015-07-21 23:00:00,1014.0
2015-07-22 00:00:00,669.0
2015-07-22 01:00:00,328.0
2015-07-22 02:00:00,207.0
2015-07-22 03:00:00,106.0
2015-07-22 04:00:00,130.0
2015-07-22 05:00:00,155.0
2015-07-22 06:00:00,420.0
2015-07-22 07:00:00,656.0
2015-07-22 08:00:00,996.0
2015-07-22 09:00:00,1206.0
2015-07-22 10:00:00,1033.0
2015-07-22 11:00:00,1146.0
2015-07-22 12:00:00,1168.0
2015-07-22 13:00:00,1154.0
2015-07-22 14:00:00,1106.0
2015-07-22 15:00:00,932.0
2015-07-22 16:00:00,653.0
2015-07-22 17:00:00,591.0
2015-07-22 18:00:00,739.0
2015-07-22 19:00:00,899.0
2015-07-22 20:00:00,1031.0
2015-07-22 21:00:00,1102.0
2015-07-22 22:00:00,991.0
2015-07-22 23:00:00,1091.0
2015-07-23 00:00:00,859.0
2015-07-23 01:00:00,456.0
2015-07-23 02:00:00,244.0
2015-07-23 03:00:00,127.0
2015-07-23 04:00:00,122.0
2015-07-23 05:00:00,141.0
2015-07-23 06:00:00,339.0
2015-07-23 07:00:00,609.0
2015-07-23 08:00:00,976.0
2015-07-23 09:00:00,1073.0
2015-07-23 10:00:00,1008.0
2015-07-23 11:00:00,1101.0
2015-07-23 12:00:00,1220.0
2015-07-23 13:00:00,1124.0
2015-07-23 14:00:00,1131.0
2015-07-23 15:00:00,929.0
2015-07-23 16:00:00,632.0
2015-07-23 17:00:00,671.0
2015-07-23 18:00:00,853.0
2015-07-23 19:00:00,1074.0
2015-07-23 20:00:00,1151.0
2015-07-23 21:00:00,1191.0
2015-07-23 22:00:00,1102.0
2015-07-23 23:00:00,1236.0
2015-07-24 00:00:00,1001.0
2015-07-24 01:00:00,590.0
2015-07-24 02:00:00,345.0
2015-07-24 03:00:00,221.0
2015-07-24 04:00:00,143.0
2015-07-24 05:00:00,193.0
2015-07-24 06:00:00,327.0
2015-07-24 07:00:00,546.0
2015-07-24 08:00:00,766.0
2015-07-24 09:00:00,867.0
2015-07-24 10:00:00,845.0
2015-07-24 11:00:00,980.0
2015-07-24 12:00:00,986.0
2015-07-24 13:00:00,899.0
2015-07-24 14:00:00,866.0
2015-07-24 15:00:00,776.0
2015-07-24 16:00:00,592.0
2015-07-24 17:00:00,707.0
2015-07-24 18:00:00,1074.0
2015-07-24 19:00:00,1232.0
2015-07-24 20:00:00,1074.0
2015-07-24 21:00:00,1011.0
2015-07-24 22:00:00,1168.0
2015-07-24 23:00:00,1142.0
2015-07-25 00:00:00,1032.0
2015-07-25 01:00:00,795.0
2015-07-25 02:00:00,578.0
2015-07-25 03:00:00,395.0
2015-07-25 04:00:00,334.0
2015-07-25 05:00:00,186.0
2015-07-25 06:00:00,195.0
2015-07-25 07:00:00,210.0
2015-07-25 08:00:00,307.0
2015-07-25 09:00:00,434.0
2015-07-25 10:00:00,619.0
2015-07-25 11:00:00,783.0
2015-07-25 12:00:00,814.0
2015-07-25 13:00:00,828.0
2015-07-25 14:00:00,762.0
2015-07-25 15:00:00,764.0
2015-07-25 16:00:00,756.0
2015-07-25 17:00:00,861.0
2015-07-25 18:00:00,912.0
2015-07-25 19:00:00,901.0
2015-07-25 20:00:00,822.0
2015-07-25 21:00:00,837.0
2015-07-25 22:00:00,1073.0
2015-07-25 23:00:00,1044.0
2015-07-26 00:00:00,871.0
2015-07-26 01:00:00,730.0
2015-07-26 02:00:00,544.0
2015-07-26 03:00:00,389.0
2015-07-26 04:00:00,343.0
2015-07-26 05:00:00,180.0
2015-07-26 06:00:00,135.0
2015-07-26 07:00:00,170.0
2015-07-26 08:00:00,269.0
2015-07-26 09:00:00,383.0
2015-07-26 10:00:00,588.0
2015-07-26 11:00:00,751.0
2015-07-26 12:00:00,827.0
2015-07-26 13:00:00,760.0
2015-07-26 14:00:00,792.0
2015-07-26 15:00:00,760.0
2015-07-26 16:00:00,675.0
2015-07-26 17:00:00,821.0
2015-07-26 18:00:00,969.0
2015-07-26 19:00:00,901.0
2015-07-26 20:00:00,761.0
2015-07-26 21:00:00,731.0
2015-07-26 22:00:00,766.0
2015-07-26 23:00:00,653.0
2015-07-27 00:00:00,322.0
2015-07-27 01:00:00,188.0
2015-07-27 02:00:00,102.0
2015-07-27 03:00:00,87.0
2015-07-27 04:00:00,101.0
2015-07-27 05:00:00,120.0
2015-07-27 06:00:00,320.0
2015-07-27 07:00:00,544.0
2015-07-27 08:00:00,820.0
2015-07-27 09:00:00,913.0
2015-07-27 10:00:00,864.0
2015-07-27 11:00:00,934.0
2015-07-27 12:00:00,978.0
2015-07-27 13:00:00,990.0
2015-07-27 14:00:00,1037.0
2015-07-27 15:00:00,938.0
2015-07-27 16:00:00,837.0
2015-07-27 17:00:00,930.0
2015-07-27 18:00:00,1100.0
2015-07-27 19:00:00,1220.0
2015-07-27 20:00:00,1014.0
2015-07-27 21:00:00,1077.0
2015-07-27 22:00:00,1042.0
2015-07-27 23:00:00,1029.0
2015-07-28 00:00:00,512.0
2015-07-28 01:00:00,331.0
2015-07-28 02:00:00,130.0
2015-07-28 03:00:00,87.0
2015-07-28 04:00:00,96.0
2015-07-28 05:00:00,123.0
2015-07-28 06:00:00,358.0
2015-07-28 07:00:00,624.0
2015-07-28 08:00:00,979.0
2015-07-28 09:00:00,1010.0
2015-07-28 10:00:00,1019.0
2015-07-28 11:00:00,1036.0
2015-07-28 12:00:00,1125.0
2015-07-28 13:00:00,1111.0
2015-07-28 14:00:00,1103.0
2015-07-28 15:00:00,951.0
2015-07-28 16:00:00,740.0
2015-07-28 17:00:00,767.0
2015-07-28 18:00:00,1035.0
2015-07-28 19:00:00,1226.0
2015-07-28 20:00:00,1216.0
2015-07-28 21:00:00,1126.0
2015-07-28 22:00:00,1128.0
2015-07-28 23:00:00,938.0
2015-07-29 00:00:00,597.0
2015-07-29 01:00:00,305.0
2015-07-29 02:00:00,173.0
2015-07-29 03:00:00,112.0
2015-07-29 04:00:00,98.0
2015-07-29 05:00:00,129.0
2015-07-29 06:00:00,339.0
2015-07-29 07:00:00,642.0
2015-07-29 08:00:00,977.0
2015-07-29 09:00:00,1049.0
2015-07-29 10:00:00,1069.0
2015-07-29 11:00:00,1175.0
2015-07-29 12:00:00,1187.0
2015-07-29 13:00:00,1207.0
2015-07-29 14:00:00,1157.0
2015-07-29 15:00:00,994.0
2015-07-29 16:00:00,724.0
2015-07-29 17:00:00,704.0
2015-07-29 18:00:00,904.0
2015-07-29 19:00:00,1128.0
2015-07-29 20:00:00,1083.0
2015-07-29 21:00:00,1171.0
2015-07-29 22:00:00,1030.0
2015-07-29 23:00:00,1013.0
2015-07-30 00:00:00,714.0
2015-07-30 01:00:00,361.0
2015-07-30 02:00:00,224.0
2015-07-30 03:00:00,144.0
2015-07-30 04:00:00,130.0
2015-07-30 05:00:00,122.0
2015-07-30 06:00:00,325.0
2015-07-30 07:00:00,677.0
2015-07-30 08:00:00,1035.0
2015-07-30 09:00:00,1094.0
2015-07-30 10:00:00,992.0
2015-07-30 11:00:00,1073.0
2015-07-30 12:00:00,1139.0
2015-07-30 13:00:00,1073.0
2015-07-30 14:00:00,1016.0
2015-07-30 15:00:00,741.0
2015-07-30 16:00:00,490.0
2015-07-30 17:00:00,475.0
2015-07-30 18:00:00,728.0
2015-07-30 19:00:00,933.0
2015-07-30 20:00:00,1021.0
2015-07-30 21:00:00,1157.0
2015-07-30 22:00:00,1008.0
2015-07-30 23:00:00,966.0
2015-07-31 00:00:00,875.0
2015-07-31 01:00:00,492.0
2015-07-31 02:00:00,335.0
2015-07-31 03:00:00,185.0
2015-07-31 04:00:00,170.0
2015-07-31 05:00:00,178.0
2015-07-31 06:00:00,345.0
2015-07-31 07:00:00,497.0
2015-07-31 08:00:00,746.0
2015-07-31 09:00:00,823.0
2015-07-31 10:00:00,847.0
2015-07-31 11:00:00,893.0
2015-07-31 12:00:00,855.0
2015-07-31 13:00:00,851.0
2015-07-31 14:00:00,834.0
2015-07-31 15:00:00,723.0
2015-07-31 16:00:00,529.0
2015-07-31 17:00:00,593.0
2015-07-31 18:00:00,947.0
2015-07-31 19:00:00,1206.0
2015-07-31 20:00:00,1097.0
2015-07-31 21:00:00,1022.0
2015-07-31 22:00:00,1155.0
2015-07-31 23:00:00,1214.0
