,1231
2015-06-03 17:00:00,636.0
2015-06-03 18:00:00,911.0
2015-06-03 19:00:00,991.0
2015-06-03 20:00:00,1092.0
2015-06-03 21:00:00,968.0
2015-06-03 22:00:00,904.0
2015-06-03 23:00:00,933.0
2015-06-04 00:00:00,654.0
2015-06-04 01:00:00,373.0
2015-06-04 02:00:00,215.0
2015-06-04 03:00:00,127.0
2015-06-04 04:00:00,109.0
2015-06-04 05:00:00,149.0
2015-06-04 06:00:00,362.0
2015-06-04 07:00:00,660.0
2015-06-04 08:00:00,1032.0
2015-06-04 09:00:00,1016.0
2015-06-04 10:00:00,1029.0
2015-06-04 11:00:00,1101.0
2015-06-04 12:00:00,1147.0
2015-06-04 13:00:00,1071.0
2015-06-04 14:00:00,1077.0
2015-06-04 15:00:00,803.0
2015-06-04 16:00:00,572.0
2015-06-04 17:00:00,639.0
2015-06-04 18:00:00,923.0
2015-06-04 19:00:00,1019.0
2015-06-04 20:00:00,1115.0
2015-06-04 21:00:00,1069.0
2015-06-04 22:00:00,880.0
2015-06-04 23:00:00,979.0
2015-06-05 00:00:00,831.0
2015-06-05 01:00:00,468.0
2015-06-05 02:00:00,308.0
2015-06-05 03:00:00,197.0
2015-06-05 04:00:00,156.0
2015-06-05 05:00:00,193.0
2015-06-05 06:00:00,386.0
2015-06-05 07:00:00,590.0
2015-06-05 08:00:00,864.0
2015-06-05 09:00:00,866.0
2015-06-05 10:00:00,1060.0
2015-06-05 11:00:00,1030.0
2015-06-05 12:00:00,912.0
2015-06-05 13:00:00,777.0
2015-06-05 14:00:00,789.0
2015-06-05 15:00:00,684.0
2015-06-05 16:00:00,556.0
2015-06-05 17:00:00,659.0
2015-06-05 18:00:00,1047.0
2015-06-05 19:00:00,1211.0
2015-06-05 20:00:00,1086.0
2015-06-05 21:00:00,1061.0
2015-06-05 22:00:00,1101.0
2015-06-05 23:00:00,1030.0
2015-06-06 00:00:00,928.0
2015-06-06 01:00:00,768.0
2015-06-06 02:00:00,527.0
2015-06-06 03:00:00,373.0
2015-06-06 04:00:00,338.0
2015-06-06 05:00:00,170.0
2015-06-06 06:00:00,202.0
2015-06-06 07:00:00,298.0
2015-06-06 08:00:00,412.0
2015-06-06 09:00:00,528.0
2015-06-06 10:00:00,656.0
2015-06-06 11:00:00,869.0
2015-06-06 12:00:00,945.0
2015-06-06 13:00:00,914.0
2015-06-06 14:00:00,852.0
2015-06-06 15:00:00,826.0
2015-06-06 16:00:00,780.0
2015-06-06 17:00:00,903.0
2015-06-06 18:00:00,961.0
2015-06-06 19:00:00,1025.0
2015-06-06 20:00:00,920.0
2015-06-06 21:00:00,936.0
2015-06-06 22:00:00,1152.0
2015-06-06 23:00:00,1149.0
2015-06-07 00:00:00,994.0
2015-06-07 01:00:00,803.0
2015-06-07 02:00:00,629.0
2015-06-07 03:00:00,539.0
2015-06-07 04:00:00,399.0
2015-06-07 05:00:00,181.0
2015-06-07 06:00:00,147.0
2015-06-07 07:00:00,184.0
2015-06-07 08:00:00,260.0
2015-06-07 09:00:00,427.0
2015-06-07 10:00:00,611.0
2015-06-07 11:00:00,708.0
2015-06-07 12:00:00,763.0
2015-06-07 13:00:00,737.0
2015-06-07 14:00:00,837.0
2015-06-07 15:00:00,804.0
2015-06-07 16:00:00,596.0
2015-06-07 17:00:00,643.0
2015-06-07 18:00:00,805.0
2015-06-07 19:00:00,815.0
2015-06-07 20:00:00,757.0
2015-06-07 21:00:00,772.0
2015-06-07 22:00:00,622.0
2015-06-07 23:00:00,597.0
2015-06-08 00:00:00,393.0
2015-06-08 01:00:00,271.0
2015-06-08 02:00:00,148.0
2015-06-08 03:00:00,81.0
2015-06-08 04:00:00,101.0
2015-06-08 05:00:00,124.0
2015-06-08 06:00:00,370.0
2015-06-08 07:00:00,537.0
2015-06-08 08:00:00,817.0
2015-06-08 09:00:00,812.0
2015-06-08 10:00:00,784.0
2015-06-08 11:00:00,912.0
2015-06-08 12:00:00,978.0
2015-06-08 13:00:00,938.0
2015-06-08 14:00:00,914.0
2015-06-08 15:00:00,908.0
2015-06-08 16:00:00,795.0
2015-06-08 17:00:00,935.0
2015-06-08 18:00:00,1203.0
2015-06-08 19:00:00,1281.0
2015-06-08 20:00:00,1165.0
2015-06-08 21:00:00,1271.0
2015-06-08 22:00:00,1008.0
2015-06-08 23:00:00,869.0
2015-06-09 00:00:00,467.0
2015-06-09 01:00:00,229.0
2015-06-09 02:00:00,164.0
2015-06-09 03:00:00,88.0
2015-06-09 04:00:00,90.0
2015-06-09 05:00:00,127.0
2015-06-09 06:00:00,345.0
2015-06-09 07:00:00,616.0
2015-06-09 08:00:00,1044.0
2015-06-09 09:00:00,1051.0
2015-06-09 10:00:00,976.0
2015-06-09 11:00:00,1055.0
2015-06-09 12:00:00,1092.0
2015-06-09 13:00:00,1103.0
2015-06-09 14:00:00,1092.0
2015-06-09 15:00:00,928.0
2015-06-09 16:00:00,646.0
2015-06-09 17:00:00,718.0
2015-06-09 18:00:00,1038.0
2015-06-09 19:00:00,1209.0
2015-06-09 20:00:00,1187.0
2015-06-09 21:00:00,1217.0
2015-06-09 22:00:00,1078.0
2015-06-09 23:00:00,851.0
2015-06-10 00:00:00,645.0
2015-06-10 01:00:00,307.0
2015-06-10 02:00:00,187.0
2015-06-10 03:00:00,98.0
2015-06-10 04:00:00,88.0
2015-06-10 05:00:00,178.0
2015-06-10 06:00:00,354.0
2015-06-10 07:00:00,640.0
2015-06-10 08:00:00,1011.0
2015-06-10 09:00:00,1042.0
2015-06-10 10:00:00,1056.0
2015-06-10 11:00:00,1080.0
2015-06-10 12:00:00,1053.0
2015-06-10 13:00:00,962.0
2015-06-10 14:00:00,1015.0
2015-06-10 15:00:00,803.0
2015-06-10 16:00:00,617.0
2015-06-10 17:00:00,635.0
2015-06-10 18:00:00,880.0
2015-06-10 19:00:00,1188.0
2015-06-10 20:00:00,1307.0
2015-06-10 21:00:00,1304.0
2015-06-10 22:00:00,1007.0
2015-06-10 23:00:00,936.0
2015-06-11 00:00:00,765.0
2015-06-11 01:00:00,482.0
2015-06-11 02:00:00,208.0
2015-06-11 03:00:00,114.0
2015-06-11 04:00:00,124.0
2015-06-11 05:00:00,196.0
2015-06-11 06:00:00,386.0
2015-06-11 07:00:00,622.0
2015-06-11 08:00:00,995.0
2015-06-11 09:00:00,1044.0
2015-06-11 10:00:00,1012.0
2015-06-11 11:00:00,1126.0
2015-06-11 12:00:00,1069.0
2015-06-11 13:00:00,1099.0
2015-06-11 14:00:00,1070.0
2015-06-11 15:00:00,791.0
2015-06-11 16:00:00,530.0
2015-06-11 17:00:00,618.0
2015-06-11 18:00:00,900.0
2015-06-11 19:00:00,1155.0
2015-06-11 20:00:00,1043.0
2015-06-11 21:00:00,967.0
2015-06-11 22:00:00,785.0
2015-06-11 23:00:00,984.0
2015-06-12 00:00:00,917.0
2015-06-12 01:00:00,564.0
2015-06-12 02:00:00,321.0
2015-06-12 03:00:00,203.0
2015-06-12 04:00:00,161.0
2015-06-12 05:00:00,196.0
2015-06-12 06:00:00,369.0
2015-06-12 07:00:00,580.0
2015-06-12 08:00:00,820.0
2015-06-12 09:00:00,897.0
2015-06-12 10:00:00,890.0
2015-06-12 11:00:00,913.0
2015-06-12 12:00:00,941.0
2015-06-12 13:00:00,831.0
2015-06-12 14:00:00,854.0
2015-06-12 15:00:00,785.0
2015-06-12 16:00:00,554.0
2015-06-12 17:00:00,679.0
2015-06-12 18:00:00,946.0
2015-06-12 19:00:00,1152.0
2015-06-12 20:00:00,1117.0
2015-06-12 21:00:00,1145.0
2015-06-12 22:00:00,1178.0
2015-06-12 23:00:00,1009.0
2015-06-13 00:00:00,995.0
2015-06-13 01:00:00,800.0
2015-06-13 02:00:00,520.0
2015-06-13 03:00:00,375.0
2015-06-13 04:00:00,298.0
2015-06-13 05:00:00,182.0
2015-06-13 06:00:00,219.0
2015-06-13 07:00:00,252.0
2015-06-13 08:00:00,319.0
2015-06-13 09:00:00,463.0
2015-06-13 10:00:00,651.0
2015-06-13 11:00:00,810.0
2015-06-13 12:00:00,800.0
2015-06-13 13:00:00,812.0
2015-06-13 14:00:00,842.0
2015-06-13 15:00:00,813.0
2015-06-13 16:00:00,733.0
2015-06-13 17:00:00,886.0
2015-06-13 18:00:00,992.0
2015-06-13 19:00:00,975.0
2015-06-13 20:00:00,827.0
2015-06-13 21:00:00,851.0
2015-06-13 22:00:00,1057.0
2015-06-13 23:00:00,1034.0
2015-06-14 00:00:00,1021.0
2015-06-14 01:00:00,828.0
2015-06-14 02:00:00,643.0
2015-06-14 03:00:00,494.0
2015-06-14 04:00:00,369.0
2015-06-14 05:00:00,162.0
2015-06-14 06:00:00,156.0
2015-06-14 07:00:00,163.0
2015-06-14 08:00:00,229.0
2015-06-14 09:00:00,337.0
2015-06-14 10:00:00,527.0
2015-06-14 11:00:00,621.0
2015-06-14 12:00:00,658.0
2015-06-14 13:00:00,631.0
2015-06-14 14:00:00,658.0
2015-06-14 15:00:00,662.0
2015-06-14 16:00:00,595.0
2015-06-14 17:00:00,751.0
2015-06-14 18:00:00,807.0
2015-06-14 19:00:00,829.0
2015-06-14 20:00:00,773.0
2015-06-14 21:00:00,994.0
2015-06-14 22:00:00,824.0
2015-06-14 23:00:00,605.0
2015-06-15 00:00:00,308.0
2015-06-15 01:00:00,171.0
2015-06-15 02:00:00,117.0
2015-06-15 03:00:00,60.0
2015-06-15 04:00:00,101.0
2015-06-15 05:00:00,148.0
2015-06-15 06:00:00,339.0
2015-06-15 07:00:00,539.0
2015-06-15 08:00:00,806.0
2015-06-15 09:00:00,926.0
2015-06-15 10:00:00,843.0
2015-06-15 11:00:00,940.0
2015-06-15 12:00:00,997.0
2015-06-15 13:00:00,999.0
2015-06-15 14:00:00,1044.0
2015-06-15 15:00:00,839.0
2015-06-15 16:00:00,713.0
2015-06-15 17:00:00,810.0
2015-06-15 18:00:00,1074.0
2015-06-15 19:00:00,1242.0
2015-06-15 20:00:00,1103.0
2015-06-15 21:00:00,1142.0
2015-06-15 22:00:00,901.0
2015-06-15 23:00:00,623.0
2015-06-16 00:00:00,511.0
2015-06-16 01:00:00,278.0
2015-06-16 02:00:00,158.0
2015-06-16 03:00:00,80.0
2015-06-16 04:00:00,78.0
2015-06-16 05:00:00,137.0
2015-06-16 06:00:00,357.0
2015-06-16 07:00:00,617.0
2015-06-16 08:00:00,938.0
2015-06-16 09:00:00,992.0
2015-06-16 10:00:00,992.0
2015-06-16 11:00:00,1071.0
2015-06-16 12:00:00,1092.0
2015-06-16 13:00:00,1128.0
2015-06-16 14:00:00,1059.0
2015-06-16 15:00:00,878.0
2015-06-16 16:00:00,750.0
2015-06-16 17:00:00,737.0
2015-06-16 18:00:00,818.0
2015-06-16 19:00:00,1163.0
2015-06-16 20:00:00,1207.0
2015-06-16 21:00:00,1198.0
2015-06-16 22:00:00,1080.0
2015-06-16 23:00:00,903.0
2015-06-17 00:00:00,746.0
2015-06-17 01:00:00,355.0
2015-06-17 02:00:00,214.0
2015-06-17 03:00:00,114.0
2015-06-17 04:00:00,99.0
2015-06-17 05:00:00,138.0
2015-06-17 06:00:00,355.0
2015-06-17 07:00:00,645.0
2015-06-17 08:00:00,1006.0
2015-06-17 09:00:00,1094.0
2015-06-17 10:00:00,1071.0
2015-06-17 11:00:00,1189.0
2015-06-17 12:00:00,1139.0
2015-06-17 13:00:00,1055.0
2015-06-17 14:00:00,1025.0
2015-06-17 15:00:00,865.0
2015-06-17 16:00:00,621.0
2015-06-17 17:00:00,678.0
2015-06-17 18:00:00,875.0
2015-06-17 19:00:00,1046.0
2015-06-17 20:00:00,1164.0
2015-06-17 21:00:00,1273.0
2015-06-17 22:00:00,936.0
2015-06-17 23:00:00,905.0
2015-06-18 00:00:00,740.0
2015-06-18 01:00:00,428.0
2015-06-18 02:00:00,183.0
2015-06-18 03:00:00,119.0
2015-06-18 04:00:00,116.0
2015-06-18 05:00:00,153.0
2015-06-18 06:00:00,364.0
2015-06-18 07:00:00,728.0
2015-06-18 08:00:00,1057.0
2015-06-18 09:00:00,1104.0
2015-06-18 10:00:00,1066.0
2015-06-18 11:00:00,1097.0
2015-06-18 12:00:00,1113.0
2015-06-18 13:00:00,1081.0
2015-06-18 14:00:00,1044.0
2015-06-18 15:00:00,885.0
2015-06-18 16:00:00,626.0
2015-06-18 17:00:00,697.0
2015-06-18 18:00:00,923.0
2015-06-18 19:00:00,1049.0
2015-06-18 20:00:00,973.0
2015-06-18 21:00:00,1049.0
2015-06-18 22:00:00,904.0
2015-06-18 23:00:00,1039.0
2015-06-19 00:00:00,832.0
2015-06-19 01:00:00,537.0
2015-06-19 02:00:00,302.0
2015-06-19 03:00:00,193.0
2015-06-19 04:00:00,154.0
2015-06-19 05:00:00,204.0
2015-06-19 06:00:00,355.0
2015-06-19 07:00:00,507.0
2015-06-19 08:00:00,818.0
2015-06-19 09:00:00,929.0
2015-06-19 10:00:00,1057.0
2015-06-19 11:00:00,1009.0
2015-06-19 12:00:00,1047.0
2015-06-19 13:00:00,916.0
2015-06-19 14:00:00,912.0
2015-06-19 15:00:00,854.0
2015-06-19 16:00:00,671.0
2015-06-19 17:00:00,748.0
2015-06-19 18:00:00,1014.0
2015-06-19 19:00:00,1277.0
2015-06-19 20:00:00,1082.0
2015-06-19 21:00:00,1193.0
2015-06-19 22:00:00,1102.0
2015-06-19 23:00:00,964.0
2015-06-20 00:00:00,1032.0
2015-06-20 01:00:00,833.0
2015-06-20 02:00:00,551.0
2015-06-20 03:00:00,413.0
2015-06-20 04:00:00,324.0
2015-06-20 05:00:00,158.0
2015-06-20 06:00:00,203.0
2015-06-20 07:00:00,178.0
2015-06-20 08:00:00,294.0
2015-06-20 09:00:00,454.0
2015-06-20 10:00:00,711.0
2015-06-20 11:00:00,852.0
2015-06-20 12:00:00,876.0
2015-06-20 13:00:00,845.0
2015-06-20 14:00:00,871.0
2015-06-20 15:00:00,867.0
2015-06-20 16:00:00,704.0
2015-06-20 17:00:00,793.0
2015-06-20 18:00:00,917.0
2015-06-20 19:00:00,1041.0
2015-06-20 20:00:00,793.0
2015-06-20 21:00:00,825.0
2015-06-20 22:00:00,941.0
2015-06-20 23:00:00,1051.0
2015-06-21 00:00:00,795.0
2015-06-21 01:00:00,767.0
2015-06-21 02:00:00,529.0
2015-06-21 03:00:00,398.0
2015-06-21 04:00:00,299.0
2015-06-21 05:00:00,128.0
2015-06-21 06:00:00,117.0
2015-06-21 07:00:00,186.0
2015-06-21 08:00:00,256.0
2015-06-21 09:00:00,378.0
2015-06-21 10:00:00,569.0
2015-06-21 11:00:00,725.0
2015-06-21 12:00:00,784.0
2015-06-21 13:00:00,807.0
2015-06-21 14:00:00,825.0
2015-06-21 15:00:00,706.0
2015-06-21 16:00:00,732.0
2015-06-21 17:00:00,861.0
2015-06-21 18:00:00,898.0
2015-06-21 19:00:00,758.0
2015-06-21 20:00:00,744.0
2015-06-21 21:00:00,1027.0
2015-06-21 22:00:00,874.0
2015-06-21 23:00:00,704.0
2015-06-22 00:00:00,337.0
2015-06-22 01:00:00,195.0
2015-06-22 02:00:00,96.0
2015-06-22 03:00:00,71.0
2015-06-22 04:00:00,72.0
2015-06-22 05:00:00,140.0
2015-06-22 06:00:00,308.0
2015-06-22 07:00:00,553.0
2015-06-22 08:00:00,804.0
2015-06-22 09:00:00,917.0
2015-06-22 10:00:00,918.0
2015-06-22 11:00:00,1019.0
2015-06-22 12:00:00,1034.0
2015-06-22 13:00:00,1026.0
2015-06-22 14:00:00,1098.0
2015-06-22 15:00:00,943.0
2015-06-22 16:00:00,887.0
2015-06-22 17:00:00,1038.0
2015-06-22 18:00:00,1201.0
2015-06-22 19:00:00,1303.0
2015-06-22 20:00:00,1069.0
2015-06-22 21:00:00,1160.0
2015-06-22 22:00:00,1131.0
2015-06-22 23:00:00,1049.0
2015-06-23 00:00:00,511.0
2015-06-23 01:00:00,268.0
2015-06-23 02:00:00,156.0
2015-06-23 03:00:00,99.0
2015-06-23 04:00:00,100.0
2015-06-23 05:00:00,140.0
2015-06-23 06:00:00,327.0
2015-06-23 07:00:00,652.0
2015-06-23 08:00:00,941.0
2015-06-23 09:00:00,1161.0
2015-06-23 10:00:00,1098.0
2015-06-23 11:00:00,1160.0
2015-06-23 12:00:00,1133.0
2015-06-23 13:00:00,1183.0
2015-06-23 14:00:00,1133.0
2015-06-23 15:00:00,955.0
2015-06-23 16:00:00,757.0
2015-06-23 17:00:00,789.0
2015-06-23 18:00:00,873.0
2015-06-23 19:00:00,846.0
2015-06-23 20:00:00,952.0
2015-06-23 21:00:00,1203.0
2015-06-23 22:00:00,1045.0
2015-06-23 23:00:00,883.0
2015-06-24 00:00:00,514.0
2015-06-24 01:00:00,308.0
2015-06-24 02:00:00,137.0
2015-06-24 03:00:00,102.0
2015-06-24 04:00:00,107.0
2015-06-24 05:00:00,161.0
2015-06-24 06:00:00,343.0
2015-06-24 07:00:00,658.0
2015-06-24 08:00:00,912.0
2015-06-24 09:00:00,978.0
2015-06-24 10:00:00,1014.0
2015-06-24 11:00:00,1131.0
2015-06-24 12:00:00,1137.0
2015-06-24 13:00:00,1090.0
2015-06-24 14:00:00,1072.0
2015-06-24 15:00:00,944.0
2015-06-24 16:00:00,709.0
2015-06-24 17:00:00,689.0
2015-06-24 18:00:00,902.0
2015-06-24 19:00:00,952.0
2015-06-24 20:00:00,837.0
2015-06-24 21:00:00,1060.0
2015-06-24 22:00:00,876.0
2015-06-24 23:00:00,911.0
2015-06-25 00:00:00,779.0
2015-06-25 01:00:00,455.0
2015-06-25 02:00:00,236.0
2015-06-25 03:00:00,141.0
2015-06-25 04:00:00,134.0
2015-06-25 05:00:00,141.0
2015-06-25 06:00:00,352.0
2015-06-25 07:00:00,659.0
2015-06-25 08:00:00,902.0
2015-06-25 09:00:00,969.0
2015-06-25 10:00:00,1032.0
2015-06-25 11:00:00,1147.0
2015-06-25 12:00:00,1156.0
2015-06-25 13:00:00,1126.0
2015-06-25 14:00:00,1064.0
2015-06-25 15:00:00,834.0
2015-06-25 16:00:00,606.0
2015-06-25 17:00:00,658.0
2015-06-25 18:00:00,917.0
2015-06-25 19:00:00,826.0
2015-06-25 20:00:00,784.0
2015-06-25 21:00:00,854.0
2015-06-25 22:00:00,812.0
2015-06-25 23:00:00,980.0
2015-06-26 00:00:00,928.0
2015-06-26 01:00:00,552.0
2015-06-26 02:00:00,343.0
2015-06-26 03:00:00,232.0
2015-06-26 04:00:00,166.0
2015-06-26 05:00:00,171.0
2015-06-26 06:00:00,332.0
2015-06-26 07:00:00,535.0
2015-06-26 08:00:00,779.0
2015-06-26 09:00:00,868.0
2015-06-26 10:00:00,904.0
2015-06-26 11:00:00,1026.0
2015-06-26 12:00:00,984.0
2015-06-26 13:00:00,889.0
2015-06-26 14:00:00,883.0
2015-06-26 15:00:00,777.0
2015-06-26 16:00:00,607.0
2015-06-26 17:00:00,639.0
2015-06-26 18:00:00,884.0
2015-06-26 19:00:00,1123.0
2015-06-26 20:00:00,1042.0
2015-06-26 21:00:00,1112.0
2015-06-26 22:00:00,1119.0
2015-06-26 23:00:00,974.0
2015-06-27 00:00:00,965.0
2015-06-27 01:00:00,747.0
2015-06-27 02:00:00,568.0
2015-06-27 03:00:00,392.0
2015-06-27 04:00:00,348.0
2015-06-27 05:00:00,176.0
2015-06-27 06:00:00,200.0
2015-06-27 07:00:00,230.0
2015-06-27 08:00:00,318.0
2015-06-27 09:00:00,520.0
2015-06-27 10:00:00,647.0
2015-06-27 11:00:00,795.0
2015-06-27 12:00:00,830.0
2015-06-27 13:00:00,820.0
2015-06-27 14:00:00,819.0
2015-06-27 15:00:00,937.0
2015-06-27 16:00:00,777.0
2015-06-27 17:00:00,738.0
2015-06-27 18:00:00,909.0
2015-06-27 19:00:00,958.0
2015-06-27 20:00:00,874.0
2015-06-27 21:00:00,981.0
2015-06-27 22:00:00,973.0
2015-06-27 23:00:00,964.0
2015-06-28 00:00:00,831.0
2015-06-28 01:00:00,700.0
2015-06-28 02:00:00,511.0
2015-06-28 03:00:00,372.0
2015-06-28 04:00:00,260.0
2015-06-28 05:00:00,152.0
2015-06-28 06:00:00,125.0
2015-06-28 07:00:00,187.0
2015-06-28 08:00:00,301.0
2015-06-28 09:00:00,486.0
2015-06-28 10:00:00,667.0
2015-06-28 11:00:00,583.0
2015-06-28 12:00:00,544.0
2015-06-28 13:00:00,452.0
2015-06-28 14:00:00,445.0
2015-06-28 15:00:00,435.0
2015-06-28 16:00:00,412.0
2015-06-28 17:00:00,428.0
2015-06-28 18:00:00,517.0
2015-06-28 19:00:00,737.0
2015-06-28 20:00:00,726.0
2015-06-28 21:00:00,863.0
2015-06-28 22:00:00,724.0
2015-06-28 23:00:00,603.0
2015-06-29 00:00:00,414.0
2015-06-29 01:00:00,265.0
2015-06-29 02:00:00,141.0
2015-06-29 03:00:00,110.0
2015-06-29 04:00:00,117.0
2015-06-29 05:00:00,121.0
2015-06-29 06:00:00,314.0
2015-06-29 07:00:00,521.0
2015-06-29 08:00:00,787.0
2015-06-29 09:00:00,969.0
2015-06-29 10:00:00,975.0
2015-06-29 11:00:00,895.0
2015-06-29 12:00:00,996.0
2015-06-29 13:00:00,999.0
2015-06-29 14:00:00,929.0
2015-06-29 15:00:00,877.0
2015-06-29 16:00:00,735.0
2015-06-29 17:00:00,774.0
2015-06-29 18:00:00,1078.0
2015-06-29 19:00:00,1234.0
2015-06-29 20:00:00,1068.0
2015-06-29 21:00:00,1109.0
2015-06-29 22:00:00,1018.0
2015-06-29 23:00:00,848.0
2015-06-30 00:00:00,592.0
2015-06-30 01:00:00,260.0
2015-06-30 02:00:00,142.0
2015-06-30 03:00:00,88.0
2015-06-30 04:00:00,93.0
2015-06-30 05:00:00,110.0
2015-06-30 06:00:00,363.0
2015-06-30 07:00:00,519.0
2015-06-30 08:00:00,910.0
2015-06-30 09:00:00,1108.0
2015-06-30 10:00:00,996.0
2015-06-30 11:00:00,1106.0
2015-06-30 12:00:00,1109.0
2015-06-30 13:00:00,1123.0
2015-06-30 14:00:00,1085.0
2015-06-30 15:00:00,979.0
2015-06-30 16:00:00,651.0
2015-06-30 17:00:00,661.0
2015-06-30 18:00:00,848.0
2015-06-30 19:00:00,1092.0
2015-06-30 20:00:00,1009.0
2015-06-30 21:00:00,988.0
2015-06-30 22:00:00,997.0
2015-06-30 23:00:00,904.0
